angolo,distanza,x,y
99.38,54.40,-8.86,53.67
100.31,54.42,-9.74,53.54
101.25,54.42,-10.62,53.37
102.19,54.40,-11.48,53.17
103.12,54.40,-12.35,52.98
104.06,54.42,-13.22,52.79
105.00,54.08,-14.00,52.23
105.94,54.08,-14.85,52.00
106.88,54.08,-15.70,51.75
107.81,54.06,-16.54,51.47
108.75,54.06,-17.38,51.19
109.69,54.06,-18.21,50.90
110.62,54.04,-19.04,50.58
111.56,54.06,-19.87,50.28
112.50,54.55,-20.88,50.40
113.44,54.25,-21.58,49.77
114.38,54.23,-22.38,49.40
115.31,54.23,-23.19,49.02
116.25,54.76,-24.22,49.11
117.19,54.76,-25.02,48.71
118.12,54.76,-25.81,48.29
119.06,54.40,-26.43,47.55
120.00,54.40,-27.20,47.11
120.94,54.91,-28.23,47.10
121.88,54.89,-28.99,46.62
122.81,55.42,-30.03,46.58
123.75,55.08,-30.60,45.80
124.69,55.08,-31.35,45.29
125.62,55.59,-32.38,45.19
126.56,55.57,-33.10,44.64
127.50,55.71,-33.91,44.20
128.44,57.53,-35.76,45.06
129.38,57.53,-36.50,44.47
130.31,56.29,-36.42,42.92
131.25,55.86,-36.83,42.00
132.19,57.27,-38.46,42.44
133.12,56.00,-38.28,40.87
134.06,56.97,-39.62,40.94
135.00,56.58,-40.01,40.01
135.94,57.12,-41.05,39.72
136.88,58.51,-42.71,40.00
137.81,57.68,-42.74,38.74
138.75,57.26,-43.05,37.75
139.69,59.47,-45.34,38.47
140.62,59.48,-45.98,37.74
141.56,49.50,-38.78,30.77
142.50,42.87,-34.01,26.10
143.44,44.06,-35.39,26.25
144.38,42.69,-34.70,24.86
145.31,42.69,-35.10,24.29
146.25,42.08,-34.98,23.38
147.19,43.26,-36.36,23.44
148.12,43.28,-36.76,22.86
149.06,43.26,-37.11,22.24
150.00,41.84,-36.23,20.92
150.94,41.38,-36.17,20.10
151.88,42.67,-37.63,20.11
152.81,41.14,-36.59,18.80
153.75,42.30,-37.93,18.71
154.69,41.36,-37.39,17.68
155.62,40.46,-36.85,16.70
156.56,43.08,-39.52,17.13
157.50,43.08,-39.80,16.49
158.44,42.06,-39.11,15.46
159.38,41.26,-38.61,14.53
160.31,40.24,-37.89,13.56
161.25,41.84,-39.62,13.45
162.19,40.94,-38.97,12.52
163.12,40.02,-38.29,11.62
164.06,41.14,-39.56,11.30
165.00,41.38,-39.97,10.71
165.94,40.68,-39.46,9.88
166.88,38.86,-37.85,8.82
167.81,40.48,-39.56,8.55
168.75,39.54,-38.78,7.71
169.69,38.74,-38.12,6.94
170.62,38.64,-38.12,6.29
171.56,40.24,-39.80,5.90
172.50,40.22,-39.88,5.25
173.44,40.24,-39.98,4.60
174.38,40.24,-40.05,3.94
175.31,38.64,-38.51,3.16
176.25,39.10,-39.02,2.56
177.19,39.10,-39.05,1.92
178.12,39.10,-39.08,1.28
179.06,39.10,-39.09,0.64
180.00,39.56,-39.56,-0.00
180.94,38.88,-38.87,-0.64
181.88,38.88,-38.86,-1.27
182.81,38.88,-38.83,-1.91
183.75,38.88,-38.80,-2.54
184.69,39.34,-39.21,-3.21
185.62,40.70,-40.50,-3.99
186.56,39.08,-38.83,-4.47
187.50,39.08,-38.75,-5.10
188.44,39.10,-38.68,-5.74
189.38,40.46,-39.92,-6.59
190.31,40.24,-39.59,-7.20
191.25,40.24,-39.47,-7.85
192.19,40.24,-39.33,-8.49
193.12,40.70,-39.63,-9.24
194.06,40.02,-38.82,-9.72
195.00,40.92,-39.52,-10.59
195.94,42.28,-40.65,-11.61
196.88,42.28,-40.46,-12.27
197.81,40.68,-38.73,-12.44
198.75,41.04,-38.86,-13.19
199.69,40.92,-38.53,-13.79
200.62,40.92,-38.30,-14.41
201.56,40.94,-38.07,-15.04
202.50,40.94,-37.82,-15.67
203.44,42.28,-38.79,-16.82
204.38,42.87,-39.05,-17.69
205.31,41.62,-37.62,-17.79
206.25,42.06,-37.72,-18.60
207.19,43.08,-38.32,-19.68
208.12,42.30,-37.30,-19.94
209.06,43.26,-37.82,-21.02
210.00,42.48,-36.79,-21.24
210.94,42.50,-36.45,-21.85
211.88,64.07,-54.41,-33.83
212.81,64.09,-53.86,-34.73
213.75,65.72,-54.65,-36.51
214.69,63.95,-52.59,-36.40
215.62,63.51,-51.63,-36.99
216.56,63.10,-50.69,-37.59
217.50,62.70,-49.74,-38.17
218.44,65.19,-51.07,-40.53
219.38,63.94,-49.42,-40.56
220.31,60.45,-46.10,-39.11
221.25,60.04,-45.14,-39.59
222.19,60.45,-44.79,-40.60
223.12,60.04,-43.82,-41.05
224.06,60.04,-43.15,-41.76
225.00,60.06,-42.47,-42.47
225.94,60.45,-42.04,-43.44
226.88,62.27,-42.57,-45.45
227.81,61.85,-41.53,-45.82
228.75,62.27,-41.06,-46.82
229.69,104.07,-67.33,-79.36
230.62,104.07,-66.02,-80.45
231.56,104.07,-64.70,-81.52
232.50,104.09,-63.37,-82.58
233.44,93.98,-55.98,-75.48
234.38,103.63,-60.36,-84.24
235.31,103.21,-58.74,-84.86
236.25,103.56,-57.54,-86.11
237.19,64.79,-35.11,-54.45
238.12,65.76,-34.72,-55.84
239.06,29.55,-15.19,-25.34
240.00,27.32,-13.66,-23.66
240.94,26.47,-12.86,-23.14
241.88,25.60,-12.07,-22.58
242.81,29.78,-13.61,-26.49
243.75,27.62,-12.22,-24.78
244.69,25.89,-11.07,-23.41
245.62,25.02,-10.33,-22.79
246.56,27.90,-11.10,-25.60
247.50,26.18,-10.02,-24.19
248.44,24.46,-8.99,-22.75
249.38,23.60,-8.31,-22.08
250.31,25.60,-8.63,-24.11
251.25,23.89,-7.68,-22.62
252.19,23.02,-7.04,-21.91
253.12,23.02,-6.68,-22.03
254.06,23.02,-6.32,-22.13
255.00,23.02,-5.96,-22.23
255.94,23.02,-5.59,-22.33
256.88,23.02,-5.23,-22.42
257.81,23.29,-4.92,-22.77
258.75,23.29,-4.54,-22.84
259.69,23.31,-4.17,-22.93
260.62,24.16,-3.94,-23.83
261.56,24.16,-3.54,-23.90
262.50,23.60,-3.08,-23.39
263.44,22.73,-2.60,-22.58
264.38,22.73,-2.23,-22.62
265.31,22.73,-1.86,-22.65
266.25,22.73,-1.49,-22.68
267.19,22.73,-1.12,-22.70
268.12,22.73,-0.74,-22.72
269.06,23.60,-0.39,-23.59
270.00,24.45,0.00,-24.45
270.94,24.46,0.40,-24.46
271.88,23.58,0.77,-23.57
272.81,23.60,1.16,-23.57
273.75,23.60,1.54,-23.55
274.69,23.60,1.93,-23.52
275.62,23.58,2.31,-23.47
276.56,23.61,2.70,-23.46
277.50,26.18,3.42,-25.96
278.44,24.16,3.54,-23.90
279.38,24.16,3.94,-23.83
280.31,24.17,4.33,-23.78
281.25,24.16,4.71,-23.69
282.19,25.89,5.47,-25.31
283.12,24.74,5.62,-24.09
284.06,24.74,6.01,-23.99
285.00,43.69,11.31,-42.20
285.94,28.76,7.90,-27.66
286.88,43.10,12.51,-41.24
287.81,42.06,12.87,-40.04
288.75,42.08,13.52,-39.84
289.69,42.89,14.45,-40.38
290.62,41.84,14.74,-39.16
291.56,43.10,15.84,-40.08
292.50,42.04,16.09,-38.84
293.44,41.60,16.55,-38.17
294.38,41.60,17.17,-37.89
295.31,41.14,17.59,-37.19
296.25,41.16,18.20,-36.91
297.19,41.16,18.80,-36.61
298.12,42.28,19.93,-37.29
299.06,41.84,20.32,-36.57
300.00,41.84,20.92,-36.23
300.94,41.84,21.51,-35.88
301.88,41.84,22.09,-35.53
302.81,41.84,22.67,-35.16
303.75,41.84,23.24,-34.79
304.69,42.30,24.07,-34.78
305.62,42.28,24.63,-34.37
306.56,42.28,25.19,-33.96
307.50,42.30,25.75,-33.56
308.44,42.28,26.28,-33.12
309.38,42.28,26.82,-32.68
310.31,42.28,27.35,-32.24
311.25,40.68,26.82,-30.59
312.19,40.68,27.32,-30.14
313.12,40.68,27.81,-29.69
314.06,40.70,28.30,-29.24
315.00,40.70,28.78,-28.78
315.94,41.14,29.56,-28.61
316.88,41.16,30.04,-28.13
317.81,41.14,30.48,-27.63
318.75,41.14,30.93,-27.13
319.69,41.60,31.72,-26.91
320.62,42.08,32.52,-26.69
321.56,43.08,33.74,-26.78
322.50,43.08,34.18,-26.22
323.44,43.08,34.60,-25.66
324.38,43.18,35.10,-25.15
325.31,42.69,35.10,-24.29
326.25,43.10,35.83,-23.94
327.19,42.69,35.88,-23.13
328.12,41.85,35.54,-22.10
329.06,41.84,35.88,-21.51
330.00,41.84,36.23,-20.92
330.94,42.30,36.97,-20.55
331.88,42.87,37.81,-20.21
332.81,27.32,24.30,-12.48
333.75,26.47,23.74,-11.71
334.69,26.47,23.93,-11.32
335.62,26.47,24.11,-10.92
336.56,26.47,24.29,-10.53
337.50,41.62,38.45,-15.93
338.44,26.18,24.35,-9.62
339.38,29.02,27.16,-10.22
340.31,25.02,23.56,-8.43
341.25,24.45,23.15,-7.86
342.19,24.46,23.29,-7.48
343.12,25.60,24.50,-7.43
344.06,23.89,22.97,-6.56
345.00,23.89,23.07,-6.18
345.94,23.87,23.15,-5.80
346.88,23.87,23.24,-5.42
347.81,24.74,24.18,-5.22
348.75,24.16,23.69,-4.71
349.69,24.17,23.78,-4.33
350.62,23.32,23.01,-3.80
351.56,23.31,23.05,-3.42
352.50,23.31,23.11,-3.04
353.44,23.31,23.15,-2.66
354.38,23.31,23.19,-2.28
355.31,24.16,24.08,-1.97
356.25,23.60,23.55,-1.54
357.19,23.60,23.57,-1.16
358.12,23.60,23.58,-0.77
359.06,23.60,23.59,-0.39
360.00,23.60,23.60,0.00
