angolo,distanza,x,y
235.24,72.18,-41.16,-59.30
236.19,71.43,-39.75,-59.35
237.14,71.98,-39.05,-60.46
238.10,72.00,-38.05,-61.12
239.05,71.91,-36.99,-61.67
240.00,71.47,-35.73,-61.89
240.95,71.47,-34.70,-62.48
241.90,71.38,-33.62,-62.97
242.86,71.37,-32.56,-63.51
243.81,71.30,-31.47,-63.98
244.76,71.28,-30.39,-64.48
245.71,71.20,-29.28,-64.90
246.67,71.11,-28.17,-65.30
247.62,71.11,-27.08,-65.75
248.57,71.01,-25.94,-66.10
249.52,71.03,-24.85,-66.54
250.48,56.10,-18.75,-52.87
251.43,56.08,-17.86,-53.16
252.38,56.08,-16.98,-53.45
253.33,70.50,-20.22,-67.54
254.29,70.84,-19.19,-68.19
255.24,70.74,-18.02,-68.40
256.19,70.75,-16.89,-68.71
257.14,70.40,-15.66,-68.63
258.10,70.77,-14.60,-69.25
259.05,70.82,-13.46,-69.53
260.00,70.86,-12.30,-69.78
260.95,70.84,-11.14,-69.96
261.90,70.75,-9.96,-70.05
262.86,70.74,-8.80,-70.19
263.81,70.75,-7.63,-70.34
264.76,70.74,-6.46,-70.44
265.71,70.75,-5.29,-70.56
266.67,70.75,-4.11,-70.63
267.62,70.75,-2.94,-70.69
268.57,70.75,-1.76,-70.73
269.52,70.84,-0.59,-70.84
270.48,71.20,0.59,-71.19
271.43,71.20,1.77,-71.17
272.38,70.84,2.94,-70.78
273.33,71.28,4.14,-71.16
274.29,71.30,5.33,-71.10
275.24,71.72,6.55,-71.42
276.19,71.72,7.73,-71.30
277.14,74.49,9.26,-73.92
278.10,74.92,10.55,-74.17
279.05,74.56,11.73,-73.63
280.00,74.56,12.95,-73.43
280.95,71.82,13.65,-70.52
281.90,72.25,14.90,-70.70
282.86,74.65,16.61,-72.78
283.81,74.75,17.84,-72.59
284.76,74.75,19.05,-72.28
285.71,74.31,20.13,-71.53
286.67,74.77,21.44,-71.63
287.62,71.64,21.68,-68.28
288.57,74.85,23.84,-70.95
289.52,72.18,24.12,-68.03
290.48,74.94,26.21,-70.20
291.43,71.01,25.94,-66.10
292.38,75.11,28.60,-69.45
293.33,71.55,28.34,-65.70
294.29,70.12,28.84,-63.92
295.24,75.46,32.18,-68.26
296.19,75.55,33.34,-67.79
297.14,75.99,34.67,-67.62
298.10,75.75,35.67,-66.83
299.05,75.63,36.72,-66.12
300.00,76.07,38.04,-65.88
300.95,75.72,38.94,-64.94
301.90,77.23,40.82,-65.56
302.86,89.03,48.30,-74.79
303.81,77.50,43.13,-64.40
304.76,89.05,50.77,-73.15
305.71,89.05,51.98,-72.30
306.67,88.60,52.91,-71.07
307.62,85.58,52.24,-67.79
308.57,66.42,41.41,-51.93
309.52,86.55,55.08,-66.76
310.48,65.43,42.47,-49.77
311.43,87.09,57.63,-65.30
312.38,65.30,44.01,-48.23
313.33,64.74,44.42,-47.09
314.29,65.82,45.96,-47.12
315.24,63.78,45.29,-44.91
316.19,65.43,47.22,-45.30
317.14,64.04,46.94,-43.56
318.10,63.90,47.56,-42.68
319.05,63.90,48.26,-41.88
320.00,63.34,48.52,-40.72
320.95,63.77,49.52,-40.17
321.90,63.21,49.74,-39.00
322.86,63.61,50.71,-38.41
323.81,62.66,50.57,-37.00
324.76,62.61,51.14,-36.13
325.71,62.92,51.98,-35.44
326.67,62.51,52.23,-34.35
327.62,63.33,53.48,-33.91
328.57,62.78,53.57,-32.74
329.52,62.65,53.99,-31.77
330.48,62.24,54.16,-30.67
331.43,62.51,54.90,-29.90
332.38,62.07,54.99,-28.77
333.33,62.08,55.48,-27.86
334.29,62.07,55.92,-26.93
335.24,61.93,56.24,-25.94
336.19,62.70,57.36,-25.31
337.14,61.81,56.96,-24.01
338.10,61.79,57.33,-23.05
339.05,61.68,57.60,-22.05
340.00,61.95,58.21,-21.19
340.95,59.86,56.58,-19.53
341.90,61.81,58.75,-19.20
342.86,61.25,58.53,-18.05
343.81,61.39,58.95,-17.12
344.76,61.37,59.21,-16.13
345.71,61.39,59.49,-15.15
346.67,61.68,60.01,-14.22
347.62,61.68,60.24,-13.22
348.57,61.66,60.44,-12.22
349.52,61.66,60.63,-11.21
350.48,61.66,60.81,-10.20
351.43,62.08,61.39,-9.25
352.38,61.95,61.40,-8.21
353.33,61.95,61.53,-7.19
354.29,61.52,61.22,-6.13
355.24,61.52,61.31,-5.11
356.19,61.97,61.83,-4.12
357.14,62.20,62.13,-3.10
358.10,61.81,61.78,-2.05
359.05,61.79,61.79,-1.03
360.00,61.39,61.39,0.00
