angolo,distanza,x,y
102.86,63.36,-14.10,61.77
103.81,63.65,-15.19,61.81
104.76,63.21,-16.11,61.12
105.71,63.09,-17.09,60.73
106.67,62.93,-18.05,60.29
107.62,62.93,-19.05,59.98
108.57,62.80,-20.00,59.53
109.52,62.10,-20.75,58.53
110.48,62.39,-21.83,58.45
111.43,61.69,-22.54,57.43
112.38,61.69,-23.49,57.05
113.33,61.54,-24.37,56.51
114.29,61.28,-25.21,55.86
115.24,61.13,-26.07,55.30
116.19,61.15,-26.99,54.87
117.14,61.13,-27.89,54.40
118.10,60.98,-28.72,53.79
119.05,60.86,-29.55,53.20
120.00,60.84,-30.42,52.69
120.95,60.44,-31.08,51.83
121.90,60.71,-32.08,51.54
122.86,18.34,-9.95,15.41
123.81,60.44,-33.63,50.21
124.76,18.04,-10.28,14.82
125.71,18.04,-10.53,14.64
126.67,18.02,-10.76,14.45
127.62,18.04,-11.01,14.29
128.57,18.02,-11.24,14.09
129.52,18.02,-11.47,13.90
130.48,18.04,-11.71,13.72
131.43,60.30,-39.90,45.21
132.38,60.03,-40.46,44.34
133.33,18.04,-12.38,13.12
134.29,59.19,-41.33,42.38
135.24,60.13,-42.69,42.34
136.19,60.03,-43.32,41.55
137.14,60.15,-44.09,40.91
138.10,60.16,-44.78,40.18
139.05,60.18,-45.45,39.44
140.00,60.44,-46.30,38.85
140.95,60.44,-46.94,38.07
141.90,60.16,-47.35,37.12
142.86,60.44,-48.17,36.49
143.81,60.45,-48.79,35.70
144.76,60.59,-49.49,34.96
145.71,60.59,-50.06,34.13
146.67,60.28,-50.36,33.13
147.62,60.32,-50.94,32.30
148.57,60.86,-51.93,31.73
149.52,61.00,-52.57,30.94
150.48,60.57,-52.71,29.85
151.43,61.00,-53.57,29.17
152.38,61.13,-54.17,28.34
153.33,61.13,-54.63,27.44
154.29,61.13,-55.08,26.52
155.24,61.12,-55.50,25.60
156.19,61.57,-56.33,24.86
157.14,61.28,-56.47,23.81
158.10,60.23,-55.88,22.47
159.05,61.40,-57.34,21.96
160.00,61.97,-58.23,21.19
160.95,61.98,-58.59,20.23
161.90,61.98,-58.92,19.25
162.86,61.56,-58.82,18.14
163.81,61.56,-59.12,17.16
164.76,61.56,-59.39,16.18
165.71,62.10,-60.18,15.32
166.67,62.25,-60.58,14.36
167.62,62.25,-60.81,13.35
168.57,62.25,-61.02,12.34
169.52,62.24,-61.20,11.32
170.48,62.19,-61.33,10.29
171.43,62.25,-61.56,9.28
172.38,62.80,-62.24,8.33
173.33,63.09,-62.66,7.32
174.29,63.07,-62.76,6.28
175.24,63.22,-63.00,5.25
176.19,64.62,-64.47,4.29
177.14,64.75,-64.67,3.23
178.10,64.75,-64.72,2.15
179.05,64.35,-64.34,1.07
180.00,84.90,-84.90,-0.00
180.95,84.81,-84.80,-1.41
181.90,81.35,-81.30,-2.70
182.86,80.27,-80.17,-4.00
183.81,80.02,-79.84,-5.32
184.76,80.38,-80.10,-6.67
185.71,79.39,-79.00,-7.90
186.67,79.58,-79.04,-9.24
187.62,79.14,-78.44,-10.49
188.57,79.15,-78.27,-11.80
189.52,79.58,-78.48,-13.17
190.48,79.47,-78.15,-14.45
191.43,79.05,-77.48,-15.66
192.38,78.25,-76.43,-16.78
193.33,77.71,-75.61,-17.92
194.29,77.55,-75.16,-19.14
195.24,77.35,-74.63,-20.33
196.19,77.26,-74.20,-21.54
197.14,77.18,-73.75,-22.75
198.10,77.16,-73.35,-23.97
199.05,77.11,-72.89,-25.17
200.00,76.74,-72.11,-26.25
200.95,76.74,-71.66,-27.44
201.90,76.74,-71.20,-28.63
202.86,76.74,-70.71,-29.81
203.81,76.72,-70.19,-30.97
204.76,76.65,-69.61,-32.11
205.71,58.96,-53.12,-25.58
206.67,76.30,-68.18,-34.24
207.62,76.30,-67.60,-35.37
208.57,57.66,-50.64,-27.58
209.52,57.92,-50.40,-28.54
210.48,57.38,-49.45,-29.10
211.43,75.67,-64.57,-39.46
212.38,57.66,-48.70,-30.88
213.33,57.65,-48.16,-31.68
214.29,59.74,-49.36,-33.65
215.24,57.51,-46.97,-33.18
216.19,56.54,-45.63,-33.39
217.14,57.38,-45.74,-34.64
218.10,58.21,-45.81,-35.91
219.05,58.22,-45.22,-36.68
220.00,58.63,-44.92,-37.69
220.95,56.83,-42.92,-37.25
221.90,58.90,-43.84,-39.34
222.86,56.27,-41.25,-38.27
223.81,55.83,-40.29,-38.65
224.76,55.85,-39.65,-39.32
225.71,55.83,-38.98,-39.97
226.67,57.10,-39.19,-41.54
227.62,57.58,-38.81,-42.53
228.57,56.68,-37.50,-42.50
229.52,74.53,-48.38,-56.69
230.48,74.43,-47.36,-57.41
231.43,56.95,-35.51,-44.53
232.38,57.51,-35.11,-45.55
233.33,74.43,-44.44,-59.70
234.29,74.44,-43.46,-60.44
235.24,73.27,-41.78,-60.19
236.19,74.36,-41.38,-61.78
237.14,74.34,-40.33,-62.45
238.10,74.34,-39.29,-63.11
239.05,74.43,-38.28,-63.83
240.00,74.77,-37.38,-64.75
240.95,74.53,-36.19,-65.15
241.90,74.97,-35.31,-66.14
242.86,75.06,-34.24,-66.79
243.81,75.50,-33.32,-67.75
244.76,75.48,-32.18,-68.27
245.71,75.50,-31.05,-68.82
246.67,75.50,-29.90,-69.32
247.62,76.02,-28.95,-70.30
248.57,76.47,-27.94,-71.18
249.52,77.35,-27.06,-72.46
250.48,77.42,-25.87,-72.97
251.43,87.01,-27.71,-82.48
252.38,78.78,-23.85,-75.08
253.33,85.24,-24.45,-81.66
254.29,85.61,-23.19,-82.41
255.24,64.68,-16.48,-62.55
256.19,70.26,-16.77,-68.23
257.14,63.65,-14.16,-62.05
258.10,63.51,-13.10,-62.15
259.05,62.95,-11.96,-61.80
260.00,63.22,-10.98,-62.26
260.95,63.92,-10.05,-63.12
261.90,64.63,-9.10,-63.99
262.86,62.25,-7.74,-61.77
263.81,63.38,-6.83,-63.01
264.76,63.22,-5.77,-62.96
265.71,61.69,-4.61,-61.52
266.67,61.98,-3.60,-61.88
267.62,62.25,-2.59,-62.20
268.57,64.21,-1.60,-64.19
269.52,64.62,-0.54,-64.61
270.48,61.27,0.51,-61.27
271.43,60.30,1.50,-60.28
272.38,60.16,2.50,-60.11
273.33,60.16,3.50,-60.06
274.29,60.03,4.49,-59.86
275.24,59.60,5.44,-59.35
276.19,59.19,6.38,-58.85
277.14,59.60,7.41,-59.14
278.10,59.47,8.37,-58.87
279.05,59.04,9.28,-58.31
280.00,59.04,10.25,-58.14
280.95,59.04,11.22,-57.97
281.90,59.04,12.18,-57.77
282.86,59.06,13.14,-57.58
283.81,59.33,14.16,-57.62
284.76,58.90,15.01,-56.96
285.71,59.19,16.03,-56.98
286.67,58.36,16.74,-55.91
287.62,58.21,17.62,-55.48
288.57,58.62,18.67,-55.56
289.52,58.07,19.41,-54.73
290.48,58.77,20.56,-55.06
291.43,58.36,21.32,-54.33
292.38,58.36,22.22,-53.96
293.33,58.34,23.11,-53.57
294.29,58.21,23.94,-53.06
295.24,58.90,25.12,-53.28
296.19,58.48,25.81,-52.48
297.14,58.77,26.81,-52.30
298.10,58.06,27.34,-51.21
299.05,58.09,28.20,-50.78
300.00,57.78,28.89,-50.04
300.95,57.78,29.72,-49.55
301.90,57.80,30.55,-49.07
302.86,57.78,31.35,-48.54
303.81,57.78,32.15,-48.01
304.76,57.80,32.96,-47.48
305.71,57.80,33.74,-46.93
306.67,57.80,34.52,-46.36
307.62,57.80,35.28,-45.78
308.57,57.78,36.03,-45.18
309.52,57.80,36.78,-44.58
310.48,57.38,37.24,-43.64
311.43,57.39,37.98,-43.03
312.38,57.78,38.95,-42.68
313.33,57.39,39.38,-41.75
314.29,57.38,40.06,-41.07
315.24,57.78,41.03,-40.69
316.19,57.38,41.40,-39.72
317.14,57.38,42.06,-39.02
318.10,57.36,42.69,-38.31
319.05,57.38,43.33,-37.61
320.00,57.38,43.95,-36.88
320.95,57.36,44.55,-36.13
321.90,57.78,45.47,-35.65
322.86,57.38,45.74,-34.64
323.81,57.78,46.63,-34.12
324.76,57.38,46.86,-33.10
325.71,57.36,47.39,-32.31
326.67,57.80,48.29,-31.76
327.62,57.38,48.45,-30.73
328.57,57.39,48.97,-29.93
329.52,57.78,49.80,-29.31
330.48,57.78,50.28,-28.47
331.43,57.15,50.19,-27.33
332.38,57.80,51.21,-26.80
333.33,57.38,51.27,-25.75
334.29,57.38,51.69,-24.89
335.24,57.38,52.10,-24.03
336.19,57.78,52.87,-23.33
337.14,57.38,52.87,-22.29
338.10,57.78,53.61,-21.56
339.05,57.80,53.98,-20.67
340.00,57.38,53.91,-19.62
340.95,57.38,54.23,-18.72
341.90,57.38,54.54,-17.82
342.86,57.78,55.22,-17.03
343.81,57.80,55.51,-16.12
344.76,57.38,55.36,-15.08
345.71,57.38,55.60,-14.16
346.67,57.36,55.81,-13.23
347.62,57.78,56.44,-12.39
348.57,57.38,56.24,-11.37
349.52,57.38,56.42,-10.43
350.48,57.38,56.58,-9.49
351.43,57.39,56.75,-8.55
352.38,57.38,56.87,-7.61
353.33,57.38,56.99,-6.66
354.29,57.38,57.09,-5.71
355.24,57.38,57.18,-4.76
356.19,57.38,57.25,-3.81
357.14,57.38,57.30,-2.86
358.10,57.36,57.33,-1.91
359.05,57.38,57.37,-0.95
360.00,57.38,57.37,0.00
