angolo,distanza,x,y
165.00,29.53,-28.52,7.64
165.94,29.55,-28.66,7.18
166.88,29.53,-28.76,6.71
167.81,30.06,-29.38,6.35
168.75,40.70,-39.92,7.94
169.69,41.14,-40.48,7.36
170.62,41.16,-40.61,6.70
171.56,41.14,-40.69,6.04
172.50,41.14,-40.79,5.37
173.44,41.60,-41.33,4.75
174.38,42.06,-41.86,4.12
175.31,43.08,-42.93,3.52
176.25,40.92,-40.83,2.68
177.19,40.92,-40.87,2.01
178.12,40.92,-40.90,1.34
179.06,40.92,-40.91,0.67
180.00,40.92,-40.92,-0.00
180.94,40.90,-40.90,-0.67
181.88,40.92,-40.90,-1.34
182.81,40.94,-40.89,-2.01
183.75,40.92,-40.83,-2.68
184.69,41.38,-41.24,-3.38
185.62,41.84,-41.64,-4.10
186.56,42.87,-42.59,-4.90
187.50,42.28,-41.92,-5.52
188.44,42.89,-42.43,-6.29
189.38,42.87,-42.30,-6.98
190.31,42.87,-42.18,-7.68
191.25,41.60,-40.80,-8.12
192.19,41.60,-40.66,-8.78
193.12,43.08,-41.95,-9.78
194.06,42.30,-41.03,-10.28
195.00,42.48,-41.04,-11.00
195.94,43.47,-41.80,-11.94
196.88,42.69,-40.85,-12.39
197.81,43.67,-41.58,-13.36
198.75,43.28,-40.99,-13.91
199.69,43.86,-41.30,-14.78
200.62,43.47,-40.68,-15.31
201.56,44.88,-41.74,-16.49
202.50,44.08,-40.73,-16.87
203.44,44.66,-40.97,-17.76
204.38,46.07,-41.96,-19.01
205.31,45.66,-41.28,-19.52
206.25,45.66,-40.95,-20.20
207.19,44.86,-39.91,-20.50
208.12,45.99,-40.56,-21.68
209.06,61.73,-53.95,-29.98
210.00,61.30,-53.09,-30.65
210.94,64.77,-55.56,-33.30
211.88,58.90,-50.02,-31.11
212.81,58.09,-48.82,-31.48
213.75,61.44,-51.08,-34.13
214.69,61.44,-50.52,-34.96
215.62,61.85,-50.27,-36.02
216.56,61.85,-49.68,-36.84
217.50,58.67,-46.54,-35.71
218.44,69.31,-54.29,-43.09
219.38,55.57,-42.96,-35.26
220.31,55.08,-42.00,-35.63
221.25,54.06,-40.64,-35.64
222.19,53.57,-39.69,-35.97
223.12,53.04,-38.71,-36.26
224.06,53.06,-38.13,-36.90
225.00,52.53,-37.14,-37.14
225.94,52.53,-36.53,-37.75
226.88,52.89,-36.15,-38.60
227.81,52.89,-35.52,-39.19
228.75,52.36,-34.52,-39.37
229.69,52.38,-33.89,-39.94
230.62,52.73,-33.45,-40.76
231.56,52.21,-32.46,-40.89
232.50,52.21,-31.78,-41.42
233.44,51.70,-30.80,-41.52
234.38,52.04,-30.31,-42.30
235.31,52.05,-29.62,-42.80
236.25,52.05,-28.92,-43.28
237.19,52.05,-28.21,-43.75
238.12,51.53,-27.21,-43.76
239.06,51.53,-26.49,-44.20
240.00,51.87,-25.93,-44.92
240.94,51.88,-25.20,-45.35
241.88,51.87,-24.45,-45.74
242.81,51.36,-23.47,-45.68
243.75,51.36,-22.71,-46.06
244.69,51.37,-21.97,-46.44
245.62,51.71,-21.34,-47.10
246.56,51.70,-20.56,-47.43
247.50,51.70,-19.78,-47.76
248.44,51.20,-18.82,-47.62
249.38,51.19,-18.03,-47.91
250.31,51.19,-17.24,-48.19
251.25,51.19,-16.45,-48.47
252.19,51.20,-15.66,-48.75
253.12,51.19,-14.86,-48.98
254.06,51.19,-14.06,-49.22
255.00,51.19,-13.25,-49.44
255.94,51.20,-12.44,-49.67
256.88,51.19,-11.62,-49.85
257.81,51.19,-10.81,-50.03
258.75,51.19,-9.99,-50.20
259.69,51.19,-9.16,-50.36
260.62,51.20,-8.34,-50.52
261.56,51.20,-7.51,-50.65
262.50,51.19,-6.68,-50.75
263.44,51.20,-5.85,-50.87
264.38,51.19,-5.02,-50.94
265.31,50.85,-4.16,-50.68
266.25,50.86,-3.33,-50.76
267.19,50.85,-2.49,-50.79
268.12,50.86,-1.66,-50.84
269.06,51.36,-0.84,-51.35
270.00,51.37,0.00,-51.37
270.94,51.36,0.84,-51.35
271.88,51.36,1.68,-51.33
272.81,51.03,2.50,-50.97
273.75,51.03,3.34,-50.92
274.69,51.53,4.21,-51.35
275.62,51.53,5.05,-51.28
276.56,51.05,5.83,-50.72
277.50,51.20,6.68,-50.77
278.44,51.20,7.51,-50.65
279.38,51.70,8.42,-51.01
280.31,51.70,9.25,-50.86
281.25,51.70,10.09,-50.70
282.19,51.70,10.91,-50.53
283.12,51.70,11.74,-50.35
284.06,52.21,12.69,-50.64
285.00,51.87,13.42,-50.10
285.94,51.88,14.25,-49.89
286.88,51.87,15.06,-49.63
287.81,51.87,15.87,-49.38
288.75,52.38,16.84,-49.60
289.69,52.55,17.70,-49.48
290.62,52.56,18.52,-49.19
291.56,52.55,19.31,-48.87
292.50,52.53,20.10,-48.53
293.44,52.72,20.97,-48.37
294.38,53.21,21.96,-48.47
295.31,53.23,22.76,-48.12
296.25,53.23,23.54,-47.74
297.19,53.23,24.32,-47.35
298.12,53.74,25.33,-47.39
299.06,53.40,25.94,-46.67
300.00,53.38,26.69,-46.23
300.94,53.40,27.45,-45.80
301.88,53.38,28.19,-45.33
302.81,53.40,28.94,-44.88
303.75,53.12,29.51,-44.17
304.69,53.91,30.68,-44.33
305.62,53.55,31.19,-43.53
306.56,53.55,31.90,-43.01
307.50,54.06,32.91,-42.89
308.44,55.59,34.56,-43.54
309.38,55.23,35.04,-42.70
310.31,54.91,35.52,-41.87
311.25,54.91,36.20,-41.28
312.19,55.42,37.22,-41.06
313.12,56.00,38.28,-40.87
314.06,55.73,38.75,-40.04
315.00,70.28,49.69,-49.69
315.94,56.27,40.43,-39.13
316.88,58.07,42.38,-39.70
317.81,56.01,41.50,-37.62
318.75,56.00,42.10,-36.92
319.69,56.01,42.71,-36.24
320.62,69.14,53.45,-43.86
321.56,69.22,54.22,-43.03
322.50,68.82,54.60,-41.89
323.44,68.80,55.26,-40.98
324.38,69.67,56.63,-40.58
325.31,70.99,58.37,-40.40
326.25,72.32,60.13,-40.18
327.19,71.91,60.44,-38.97
328.12,71.89,61.05,-37.96
329.06,71.89,61.66,-36.96
330.00,73.20,63.39,-36.60
330.94,81.38,71.13,-39.53
331.88,81.36,71.75,-38.35
332.81,105.42,93.77,-48.17
333.75,105.84,94.93,-46.81
334.69,79.07,71.48,-33.81
335.62,78.98,71.94,-32.60
336.56,79.49,72.93,-31.62
337.50,79.07,73.05,-30.26
338.44,79.51,73.94,-29.22
339.38,79.87,74.75,-28.13
340.31,28.76,27.08,-9.69
341.25,24.45,23.15,-7.86
342.19,28.19,26.83,-8.62
343.12,23.87,22.84,-6.93
344.06,25.02,24.06,-6.87
345.00,23.60,22.79,-6.11
345.94,23.60,22.89,-5.73
346.88,23.58,22.96,-5.35
347.81,23.60,23.06,-4.98
348.75,23.02,22.58,-4.49
349.69,23.31,22.93,-4.17
350.62,26.18,25.83,-4.26
351.56,26.16,25.88,-3.84
352.50,25.31,25.10,-3.30
353.44,22.71,22.56,-2.60
354.38,22.73,22.62,-2.23
355.31,22.71,22.64,-1.86
356.25,22.73,22.68,-1.49
357.19,22.73,22.70,-1.12
358.12,22.73,22.72,-0.74
359.06,23.60,23.59,-0.39
360.00,23.02,23.02,0.00
