angolo,distanza,x,y
255.51,45.56,-11.40,-44.11
256.46,45.58,-10.67,-44.31
257.41,57.39,-12.51,-56.01
258.36,56.42,-11.38,-55.26
259.31,56.27,-10.43,-55.29
260.26,55.86,-9.45,-55.06
261.21,56.29,-8.60,-55.63
262.16,56.29,-7.67,-55.76
263.11,56.29,-6.75,-55.88
264.06,56.15,-5.81,-55.85
265.01,56.69,-4.93,-56.48
265.96,55.86,-3.93,-55.72
266.91,55.86,-3.01,-55.78
267.86,56.83,-2.12,-56.79
268.81,56.41,-1.17,-56.39
269.76,56.01,-0.23,-56.01
270.71,56.00,0.70,-55.99
271.66,56.42,1.64,-56.40
272.61,57.22,2.61,-57.16
273.56,57.39,3.57,-57.28
274.51,57.82,4.55,-57.64
275.46,58.22,5.54,-57.96
276.41,58.22,6.50,-57.86
277.36,56.85,7.28,-56.38
278.31,57.26,8.28,-56.65
279.26,58.24,9.37,-57.48
280.21,57.39,10.17,-56.48
281.16,59.64,11.54,-58.51
282.11,57.10,11.98,-55.83
283.06,56.68,12.81,-55.21
284.01,56.69,13.73,-55.01
284.96,58.11,15.00,-56.14
285.91,56.41,15.46,-54.25
286.86,56.42,16.36,-54.00
287.81,56.83,17.38,-54.11
288.76,60.33,19.40,-57.13
289.71,70.55,23.79,-66.42
290.66,70.57,24.90,-66.03
291.61,70.57,25.99,-65.61
292.56,70.57,27.07,-65.17
293.51,70.11,27.97,-64.29
294.46,70.55,29.21,-64.22
295.41,71.81,30.81,-64.86
296.36,70.55,31.32,-63.21
297.31,70.46,32.33,-62.61
298.26,70.46,33.36,-62.07
299.21,59.35,28.96,-51.80
300.16,70.46,35.40,-60.93
301.11,70.38,36.36,-60.26
302.06,70.38,37.36,-59.65
303.01,70.29,38.29,-58.95
303.96,70.21,39.22,-58.24
304.91,70.19,40.17,-57.56
305.86,70.21,41.13,-56.90
306.81,70.55,42.27,-56.49
307.76,70.11,42.93,-55.43
308.71,70.12,43.85,-54.72
309.66,70.12,44.75,-53.99
310.61,70.04,45.59,-53.17
311.56,70.02,46.45,-52.40
312.51,70.02,47.31,-51.62
313.46,70.01,48.15,-50.82
314.41,70.02,49.00,-50.02
315.36,70.38,50.07,-49.46
316.31,70.46,50.95,-48.68
317.26,70.46,51.75,-47.83
318.21,70.46,52.53,-46.96
319.16,70.82,53.58,-46.32
320.11,71.62,54.95,-45.94
321.06,70.72,55.00,-44.45
322.01,70.75,55.76,-43.56
322.96,70.74,56.46,-42.61
323.91,70.74,57.16,-41.67
324.85,70.74,57.84,-40.72
325.80,70.74,58.51,-39.76
326.75,70.74,59.16,-38.78
327.70,71.16,60.15,-38.02
328.65,71.18,60.79,-37.03
329.60,71.20,61.41,-36.02
330.55,70.75,61.61,-34.78
331.50,70.82,62.24,-33.79
332.45,70.82,62.79,-32.75
333.40,70.74,63.25,-31.67
334.35,70.82,63.84,-30.65
335.30,70.72,64.25,-29.55
336.25,70.74,64.75,-28.49
337.20,71.18,65.62,-27.58
338.15,70.72,65.64,-26.32
339.10,70.72,66.07,-25.23
340.05,70.72,66.48,-24.13
341.00,70.81,66.95,-23.05
341.95,70.81,67.32,-21.94
342.90,70.82,67.69,-20.82
343.85,70.82,68.03,-19.70
344.80,70.74,68.26,-18.54
345.75,70.81,68.63,-17.43
346.70,70.82,68.92,-16.29
347.65,71.18,69.53,-15.22
348.60,70.82,69.43,-14.00
349.55,70.81,69.63,-12.84
350.50,70.82,69.85,-11.69
351.45,70.81,70.02,-10.53
352.40,70.82,70.20,-9.37
353.35,70.82,70.35,-8.20
354.30,70.84,70.49,-7.03
355.25,70.82,70.58,-5.86
356.20,70.82,70.67,-4.69
357.15,70.82,70.73,-3.52
358.10,71.18,71.14,-2.36
359.05,71.18,71.17,-1.18
360.00,71.18,71.18,0.00
