angolo,distanza,x,y
138.75,23.60,-17.74,15.56
139.69,23.60,-17.99,15.27
140.62,23.58,-18.23,14.96
141.56,23.31,-18.26,14.49
142.50,23.60,-18.72,14.36
143.44,22.17,-17.81,13.21
144.38,24.17,-19.65,14.08
145.31,25.89,-21.29,14.73
146.25,22.73,-18.90,12.63
147.19,23.31,-19.59,12.63
148.12,23.00,-19.53,12.15
149.06,23.02,-19.74,11.83
150.00,23.00,-19.92,11.50
150.94,23.60,-20.63,11.46
151.88,23.58,-20.79,11.12
152.81,23.60,-20.99,10.78
153.75,23.60,-21.16,10.44
154.69,23.58,-21.32,10.08
155.62,23.58,-21.48,9.73
156.56,26.18,-24.02,10.41
157.50,23.89,-22.07,9.14
158.44,24.45,-22.74,8.98
159.38,24.74,-23.15,8.71
160.31,24.75,-23.31,8.34
161.25,24.75,-23.44,7.96
162.19,24.74,-23.55,7.57
163.12,24.75,-23.69,7.19
164.06,96.10,-92.41,26.39
165.00,27.03,-26.11,7.00
165.94,28.75,-27.89,6.98
166.88,27.90,-27.17,6.33
167.81,28.75,-28.10,6.07
168.75,29.02,-28.46,5.66
169.69,27.34,-26.89,4.89
170.62,27.32,-26.95,4.45
171.56,29.53,-29.21,4.33
172.50,29.68,-29.43,3.87
173.44,27.90,-27.71,3.19
174.38,29.02,-28.88,2.84
175.31,96.19,-95.86,7.86
176.25,96.46,-96.25,6.31
177.19,97.61,-97.50,4.79
178.12,96.82,-96.76,3.17
179.06,96.82,-96.80,1.58
180.00,97.15,-97.15,-0.00
180.94,95.22,-95.20,-1.56
181.88,97.07,-97.02,-3.18
182.81,96.17,-96.05,-4.72
183.75,95.76,-95.56,-6.26
184.69,96.99,-96.66,-7.93
185.62,97.07,-96.60,-9.51
186.56,96.03,-95.40,-10.98
187.50,77.30,-76.64,-10.09
188.44,103.82,-102.70,-15.23
189.38,103.92,-102.53,-16.93
190.31,103.90,-102.23,-18.60
191.25,103.73,-101.74,-20.24
192.19,103.46,-101.13,-21.84
193.12,71.11,-69.25,-16.15
194.06,71.01,-68.88,-17.25
195.00,54.06,-52.22,-13.99
195.94,54.06,-51.98,-14.84
196.88,53.55,-51.24,-15.54
197.81,53.91,-51.32,-16.49
198.75,53.07,-50.26,-17.06
199.69,53.06,-49.96,-17.87
200.62,54.23,-50.75,-19.10
201.56,52.21,-48.55,-19.19
202.50,52.38,-48.39,-20.04
203.44,51.54,-47.29,-20.50
204.38,51.88,-47.26,-21.41
205.31,51.87,-46.89,-22.18
206.25,51.88,-46.53,-22.95
207.19,51.87,-46.14,-23.70
208.12,51.87,-45.74,-24.45
209.06,51.88,-45.35,-25.20
210.00,51.03,-44.20,-25.52
210.94,51.36,-44.05,-26.40
211.88,51.37,-43.63,-27.13
212.81,51.37,-43.18,-27.84
213.75,51.37,-42.72,-28.54
214.69,51.37,-42.24,-29.24
215.62,51.03,-41.48,-29.73
216.56,51.37,-41.26,-30.60
217.50,51.37,-40.76,-31.27
218.44,51.36,-40.23,-31.93
219.38,51.37,-39.71,-32.59
220.31,50.88,-38.80,-32.92
221.25,50.86,-38.24,-33.54
222.19,50.86,-37.69,-34.16
223.12,50.69,-37.00,-34.65
224.06,51.03,-36.67,-35.49
225.00,51.03,-36.09,-36.09
225.94,51.03,-35.49,-36.67
226.88,51.03,-34.89,-37.25
227.81,50.68,-34.03,-37.55
228.75,50.69,-33.42,-38.11
229.69,50.68,-32.79,-38.64
230.62,50.69,-32.16,-39.19
231.56,51.19,-31.82,-40.09
232.50,51.19,-31.16,-40.61
233.44,51.19,-30.49,-41.11
234.38,51.20,-29.83,-41.62
235.31,50.86,-28.95,-41.82
236.25,51.03,-28.35,-42.43
237.19,51.03,-27.65,-42.89
238.12,51.03,-26.95,-43.34
239.06,51.03,-26.24,-43.77
240.00,51.03,-25.52,-44.20
240.94,51.03,-24.79,-44.61
241.88,51.20,-24.14,-45.16
242.81,51.70,-23.62,-45.99
243.75,51.37,-22.72,-46.08
244.69,51.87,-22.18,-46.89
245.62,51.53,-21.27,-46.93
246.56,52.04,-20.70,-47.74
247.50,52.56,-20.12,-48.56
248.44,52.39,-19.26,-48.73
249.38,53.06,-18.69,-49.66
250.31,53.06,-17.87,-49.96
251.25,53.06,-17.05,-50.24
252.19,53.07,-16.24,-50.53
253.12,52.72,-15.30,-50.45
254.06,54.59,-14.99,-52.49
255.00,54.74,-14.17,-52.87
255.94,54.91,-13.34,-53.26
256.88,54.91,-12.47,-53.48
257.81,55.42,-11.70,-54.17
258.75,55.10,-10.75,-54.04
259.69,55.59,-9.95,-54.69
260.62,55.59,-9.06,-54.85
261.56,55.73,-8.18,-55.12
262.50,55.73,-7.27,-55.25
263.44,55.73,-6.37,-55.36
264.38,55.88,-5.48,-55.61
265.31,56.00,-4.58,-55.81
266.25,56.01,-3.66,-55.90
267.19,56.00,-2.75,-55.93
268.12,56.01,-1.83,-55.99
269.06,55.93,-0.92,-55.92
270.00,59.62,0.00,-59.62
270.94,60.04,0.98,-60.04
271.88,60.04,1.96,-60.01
272.81,60.03,2.95,-59.95
273.75,56.98,3.73,-56.86
274.69,49.50,4.05,-49.34
275.62,49.35,4.84,-49.11
276.56,49.18,5.62,-48.86
277.50,48.84,6.38,-48.42
278.44,49.18,7.22,-48.65
279.38,49.16,8.01,-48.51
280.31,47.84,8.56,-47.07
281.25,47.65,9.30,-46.74
282.19,48.23,10.18,-47.14
283.12,48.45,11.00,-47.18
284.06,46.67,11.34,-45.27
285.00,46.67,12.08,-45.07
285.94,47.04,12.92,-45.23
286.88,47.06,13.66,-45.03
287.81,46.67,14.27,-44.43
288.75,46.65,14.99,-44.17
289.69,46.67,15.72,-43.94
290.62,47.85,16.86,-44.79
291.56,46.27,17.01,-43.04
292.50,46.44,17.77,-42.91
293.44,46.85,18.64,-42.99
294.38,45.87,18.93,-41.78
295.31,45.66,19.52,-41.28
296.25,45.07,19.93,-40.42
297.19,44.47,20.32,-39.56
298.12,44.28,20.88,-39.06
299.06,43.86,21.31,-38.34
300.00,44.27,22.13,-38.34
300.94,44.46,22.85,-38.13
301.88,43.69,23.07,-37.10
302.81,43.67,23.67,-36.70
303.75,44.08,24.49,-36.65
304.69,44.06,25.08,-36.23
305.62,44.08,25.68,-35.83
306.56,43.69,26.03,-35.09
307.50,43.69,26.60,-34.66
308.44,43.69,27.16,-34.22
309.38,43.69,27.72,-33.77
310.31,44.47,28.77,-33.91
311.25,43.47,28.66,-32.68
312.19,43.49,29.20,-32.22
313.12,43.88,29.99,-32.02
314.06,43.47,30.23,-31.24
315.00,43.49,30.75,-30.75
315.94,43.49,31.25,-30.24
316.88,44.47,32.46,-30.40
317.81,44.78,33.18,-30.07
318.75,43.45,32.67,-28.65
319.69,43.30,33.02,-28.01
320.62,44.06,34.06,-27.95
321.56,43.08,33.74,-26.78
322.50,43.10,34.19,-26.23
323.44,43.08,34.60,-25.66
324.38,43.10,35.03,-25.10
325.31,43.08,35.42,-24.52
326.25,44.08,36.65,-24.49
327.19,43.67,36.70,-23.67
328.12,43.28,36.76,-22.86
329.06,43.28,37.12,-22.25
330.00,44.27,38.34,-22.13
330.94,43.47,38.00,-21.12
331.88,43.49,38.35,-20.50
332.81,43.49,38.68,-19.87
333.75,43.40,38.93,-19.20
334.69,43.47,39.30,-18.59
335.62,43.49,39.61,-17.95
336.56,43.49,39.90,-17.30
337.50,43.49,40.18,-16.64
338.44,43.49,40.44,-15.98
339.38,43.49,40.70,-15.32
340.31,43.50,40.96,-14.66
341.25,43.42,41.11,-13.96
342.19,43.47,41.39,-13.30
343.12,43.59,41.71,-12.65
344.06,43.47,41.80,-11.94
345.00,43.49,42.00,-11.25
345.94,43.44,42.13,-10.55
346.88,43.49,42.35,-9.87
347.81,43.49,42.51,-9.18
348.75,43.47,42.63,-8.48
349.69,43.50,42.80,-7.79
350.62,43.49,42.91,-7.08
351.56,43.49,43.02,-6.38
352.50,43.49,43.11,-5.68
353.44,43.66,43.37,-4.99
354.38,43.28,43.07,-4.24
355.31,43.49,43.34,-3.55
356.25,43.49,43.39,-2.84
357.19,43.49,43.43,-2.13
358.12,43.49,43.46,-1.42
359.06,43.47,43.46,-0.71
360.00,43.49,43.49,0.00
