angolo,distanza,x,y
90.94,59.08,-0.97,59.07
91.88,58.40,-1.91,58.36
92.81,58.80,-2.89,58.73
93.75,59.64,-3.90,59.51
94.69,59.65,-4.87,59.45
95.62,58.80,-5.76,58.52
96.56,59.77,-6.83,59.38
97.50,60.76,-7.93,60.24
98.44,70.75,-10.38,69.99
99.38,60.91,-9.92,60.10
100.31,72.17,-12.92,71.00
101.25,71.74,-14.00,70.36
102.19,71.74,-15.15,70.12
103.12,69.41,-15.76,67.60
104.06,71.74,-17.43,69.59
105.00,71.76,-18.57,69.31
105.94,72.17,-19.82,69.39
106.88,72.25,-20.97,69.14
107.81,76.43,-23.38,72.77
108.75,76.87,-24.71,72.79
109.69,71.91,-24.23,67.71
110.62,72.01,-25.37,67.40
111.56,71.04,-26.11,66.07
112.50,70.75,-27.08,65.37
113.44,97.89,-38.93,89.81
114.38,94.18,-38.87,85.79
115.31,87.97,-37.61,79.53
116.25,87.62,-38.75,78.58
117.19,93.48,-42.71,83.15
118.12,93.91,-44.27,82.82
119.06,95.23,-46.26,83.24
120.00,88.33,-44.17,76.50
120.94,87.86,-45.17,75.36
121.88,28.76,-15.19,24.43
122.81,25.31,-13.72,21.27
123.75,24.45,-13.58,20.33
124.69,28.20,-16.05,23.19
125.62,23.90,-13.92,19.43
126.56,29.80,-17.75,23.94
127.50,24.16,-14.71,19.17
128.44,24.17,-15.03,18.94
129.38,25.33,-16.07,19.58
130.31,23.61,-15.28,18.01
131.25,23.60,-15.56,17.74
132.19,27.11,-18.21,20.09
133.12,24.74,-16.91,18.05
134.06,23.89,-16.61,17.16
135.00,29.80,-21.07,21.07
135.94,25.91,-18.62,18.02
136.88,25.89,-18.90,17.70
137.81,25.91,-19.20,17.40
138.75,25.89,-19.47,17.07
139.69,25.89,-19.74,16.75
140.62,49.01,-37.89,31.09
141.56,49.56,-38.82,30.81
142.50,49.52,-39.29,30.15
143.44,49.03,-39.38,29.21
144.38,67.44,-54.82,39.28
145.31,27.62,-22.72,15.72
146.25,23.89,-19.86,13.27
147.19,23.90,-20.09,12.95
148.12,23.89,-20.28,12.61
149.06,24.75,-21.23,12.73
150.00,28.20,-24.42,14.10
150.94,23.61,-20.64,11.47
151.88,23.61,-20.82,11.13
152.81,23.61,-21.00,10.79
153.75,23.60,-21.16,10.44
154.69,25.18,-22.76,10.76
155.62,26.20,-23.86,10.81
156.56,26.18,-24.02,10.41
157.50,27.91,-25.79,10.68
158.44,24.17,-22.48,8.88
159.38,24.17,-22.62,8.52
160.31,24.17,-22.76,8.14
161.25,25.02,-23.70,8.04
162.19,25.04,-23.84,7.66
163.12,26.76,-25.61,7.77
164.06,29.80,-28.66,8.18
165.00,24.75,-23.91,6.41
165.94,23.89,-23.17,5.80
166.88,23.89,-23.26,5.42
167.81,23.89,-23.35,5.04
168.75,25.60,-25.11,4.99
169.69,24.46,-24.07,4.38
170.62,26.18,-25.83,4.26
171.56,83.98,-83.07,12.32
172.50,83.98,-83.26,10.96
173.44,89.56,-88.97,10.24
174.38,42.48,-42.28,4.16
175.31,90.81,-90.51,7.42
176.25,85.49,-85.31,5.59
177.19,42.30,-42.25,2.08
178.12,41.40,-41.37,1.35
179.06,40.94,-40.93,0.67
180.00,40.49,-40.49,-0.00
180.94,40.49,-40.49,-0.66
181.88,40.03,-40.01,-1.31
182.81,40.02,-39.97,-1.96
183.75,39.58,-39.49,-2.59
184.69,40.02,-39.88,-3.27
185.62,39.58,-39.39,-3.88
186.56,40.03,-39.77,-4.58
187.50,40.02,-39.68,-5.22
188.44,40.02,-39.58,-5.87
189.38,39.58,-39.05,-6.45
190.31,39.58,-38.94,-7.08
191.25,39.05,-38.30,-7.62
192.19,38.66,-37.79,-8.16
193.12,38.66,-37.65,-8.78
194.06,40.26,-39.05,-9.78
195.00,40.24,-38.87,-10.41
195.94,39.80,-38.27,-10.93
196.88,40.24,-38.51,-11.68
197.81,40.26,-38.33,-12.31
198.75,40.26,-38.12,-12.94
199.69,39.71,-37.39,-13.38
200.62,39.80,-37.25,-14.02
201.56,39.80,-37.01,-14.63
202.50,39.78,-36.75,-15.22
203.44,39.80,-36.51,-15.83
204.38,39.80,-36.25,-16.42
205.31,38.20,-34.53,-16.33
206.25,38.20,-34.26,-16.89
207.19,38.66,-34.39,-17.66
208.12,38.67,-34.11,-18.23
209.06,38.66,-33.79,-18.78
210.00,38.20,-33.08,-19.10
210.94,38.20,-32.76,-19.64
211.88,38.66,-32.83,-20.41
212.81,38.64,-32.48,-20.94
213.75,38.66,-32.14,-21.48
214.69,39.10,-32.15,-22.25
215.62,39.10,-31.78,-22.77
216.56,39.12,-31.42,-23.30
217.50,39.12,-31.03,-23.81
218.44,40.02,-31.35,-24.88
219.38,39.34,-30.41,-24.96
220.31,40.26,-30.70,-26.04
221.25,39.12,-29.41,-25.79
222.19,39.58,-29.32,-26.58
223.12,40.03,-29.22,-27.37
224.06,41.40,-29.75,-28.79
225.00,41.16,-29.10,-29.10
225.94,43.49,-30.24,-31.25
226.88,29.27,-20.01,-21.37
227.81,26.76,-17.97,-19.83
228.75,25.89,-17.07,-19.47
229.69,27.05,-17.50,-20.62
230.62,27.34,-17.34,-21.13
231.56,24.75,-15.39,-19.39
232.50,25.04,-15.24,-19.87
233.44,28.78,-17.14,-23.12
234.38,25.02,-14.58,-20.34
235.31,24.17,-13.76,-19.88
236.25,24.75,-13.75,-20.58
237.19,24.74,-13.40,-20.79
238.12,23.89,-12.61,-20.28
239.06,23.87,-12.27,-20.47
240.00,23.89,-11.94,-20.69
240.94,23.89,-11.60,-20.88
241.88,26.74,-12.61,-23.58
242.81,27.05,-12.36,-24.06
243.75,23.89,-10.56,-21.42
244.69,23.89,-10.21,-21.59
245.62,23.89,-9.86,-21.76
246.56,23.89,-9.50,-21.91
247.50,23.89,-9.14,-22.07
248.44,23.60,-8.67,-21.94
249.38,23.61,-8.32,-22.10
250.31,23.61,-7.95,-22.23
251.25,23.60,-7.58,-22.34
252.19,23.60,-7.22,-22.46
253.12,24.46,-7.10,-23.41
254.06,24.46,-6.72,-23.52
255.00,25.62,-6.63,-24.75
255.94,24.74,-6.01,-23.99
256.88,25.60,-5.81,-24.93
257.81,23.60,-4.98,-23.06
258.75,23.61,-4.61,-23.16
259.69,23.60,-4.22,-23.21
260.62,23.61,-3.85,-23.30
261.56,24.46,-3.59,-24.20
262.50,24.17,-3.16,-23.97
263.44,24.17,-2.76,-24.02
264.38,24.17,-2.37,-24.06
265.31,24.46,-2.00,-24.38
266.25,25.31,-1.66,-25.26
267.19,24.17,-1.19,-24.14
268.12,25.31,-0.83,-25.30
269.06,25.31,-0.41,-25.31
270.00,25.89,0.00,-25.89
270.94,24.74,0.40,-24.73
271.88,25.62,0.84,-25.61
272.81,26.45,1.30,-26.42
273.75,26.47,1.73,-26.41
274.69,25.62,2.09,-25.53
275.62,25.62,2.51,-25.50
276.56,62.70,7.17,-62.29
277.50,62.15,8.11,-61.62
278.44,62.15,9.12,-61.48
279.38,62.15,10.12,-61.32
280.31,61.71,11.05,-60.71
281.25,62.85,12.26,-61.64
282.19,62.85,13.27,-61.43
283.12,62.44,14.18,-60.81
284.06,62.42,15.17,-60.55
285.00,62.42,16.16,-60.30
285.94,62.42,17.14,-60.02
286.88,105.89,30.74,-101.33
287.81,62.42,19.10,-59.43
288.75,63.26,20.33,-59.90
289.69,106.06,35.73,-99.86
290.62,62.99,22.19,-58.95
291.56,62.58,23.00,-58.20
292.50,62.56,23.94,-57.80
293.44,62.00,24.66,-56.88
294.38,62.85,25.94,-57.25
295.31,61.86,26.45,-55.92
296.25,62.31,27.56,-55.88
297.19,62.31,28.47,-55.42
298.12,62.29,29.36,-54.93
299.06,62.87,30.54,-54.95
300.00,64.11,32.05,-55.52
300.94,64.94,33.39,-55.70
301.88,65.36,34.52,-55.51
302.81,64.96,35.20,-54.59
303.75,63.70,35.39,-52.96
304.69,62.85,35.77,-51.68
305.62,62.41,36.35,-50.73
306.56,46.67,27.80,-37.48
307.50,47.06,28.65,-37.33
308.44,45.27,28.14,-35.46
309.38,46.48,29.49,-35.93
310.31,45.08,29.17,-34.38
311.25,45.87,30.24,-34.48
312.19,44.47,29.87,-32.95
313.12,44.49,30.41,-32.47
314.06,44.49,30.94,-31.97
315.00,44.47,31.45,-31.45
315.94,44.88,32.25,-31.21
316.88,45.29,33.05,-30.96
317.81,43.88,32.51,-29.47
318.75,43.88,32.99,-28.93
319.69,43.89,33.47,-28.40
320.62,44.28,34.23,-28.09
321.56,44.69,35.01,-27.78
322.50,45.08,35.77,-27.45
323.44,43.69,35.09,-26.03
324.38,44.08,35.83,-25.68
325.31,44.88,36.90,-25.54
326.25,48.45,40.28,-26.92
327.19,48.06,40.39,-26.04
328.12,45.46,38.60,-24.00
329.06,45.47,39.01,-23.38
330.00,44.08,38.18,-22.04
330.94,44.08,38.53,-21.41
331.88,44.08,38.88,-20.78
332.81,44.49,39.57,-20.33
333.75,43.23,38.77,-19.12
334.69,43.10,38.96,-18.43
335.62,43.10,39.25,-17.79
336.56,43.11,39.56,-17.15
337.50,43.10,39.81,-16.49
338.44,43.10,40.08,-15.84
339.38,43.50,40.71,-15.32
340.31,43.49,40.94,-14.65
341.25,42.50,40.24,-13.66
342.19,42.50,40.46,-13.00
343.12,42.50,40.67,-12.34
344.06,42.50,40.87,-11.67
345.00,42.50,41.05,-11.00
345.94,42.50,41.23,-10.33
346.88,42.48,41.37,-9.65
347.81,43.49,42.51,-9.18
348.75,43.11,42.28,-8.41
349.69,43.08,42.38,-7.71
350.62,43.10,42.52,-7.02
351.56,43.10,42.63,-6.32
352.50,43.10,42.73,-5.63
353.44,43.08,42.80,-4.92
354.38,43.08,42.87,-4.22
355.31,43.10,42.95,-3.52
356.25,43.10,43.00,-2.82
357.19,43.10,43.04,-2.11
358.12,42.69,42.66,-1.40
359.06,42.69,42.68,-0.70
360.00,42.70,42.70,0.00
