angolo,distanza,x,y
191.75,41.17,-40.31,-8.38
192.69,40.26,-39.27,-8.84
193.63,39.80,-38.68,-9.38
194.57,39.78,-38.50,-10.01
195.51,39.80,-38.35,-10.64
196.45,39.80,-38.17,-11.27
197.39,39.80,-37.98,-11.89
198.33,38.67,-36.71,-12.16
199.27,40.26,-38.00,-13.28
200.21,39.80,-37.35,-13.75
201.15,39.32,-36.67,-14.19
202.09,39.34,-36.45,-14.79
203.03,38.88,-35.78,-15.21
203.97,38.90,-35.54,-15.80
204.91,38.90,-35.28,-16.38
205.85,39.34,-35.40,-17.15
206.79,39.80,-35.53,-17.94
207.73,39.80,-35.23,-18.52
208.67,39.80,-34.92,-19.09
209.61,39.80,-34.60,-19.66
210.55,39.80,-34.27,-20.23
211.49,38.88,-33.15,-20.31
212.43,38.90,-32.83,-20.86
213.37,38.90,-32.48,-21.39
214.31,38.90,-32.13,-21.92
215.25,39.34,-32.13,-22.70
216.19,39.35,-31.76,-23.24
217.13,39.34,-31.36,-23.74
218.07,37.57,-29.58,-23.17
219.01,39.80,-30.92,-25.05
219.95,41.67,-31.94,-26.75
220.89,40.03,-30.27,-26.21
221.83,40.03,-29.83,-26.70
222.77,40.03,-29.39,-27.18
223.71,40.02,-28.93,-27.65
224.65,40.48,-28.80,-28.44
225.59,41.84,-29.28,-29.88
226.53,42.50,-29.24,-30.84
227.47,25.91,-17.51,-19.09
228.41,25.91,-17.20,-19.38
229.35,25.02,-16.30,-18.99
230.29,28.78,-18.39,-22.14
231.23,27.91,-17.48,-21.76
232.17,25.33,-15.54,-20.01
233.11,24.46,-14.69,-19.56
234.05,26.47,-15.54,-21.43
234.99,23.89,-13.70,-19.56
235.93,25.89,-14.51,-21.45
236.87,25.04,-13.69,-20.97
237.81,24.75,-13.19,-20.95
238.75,23.89,-12.39,-20.42
239.69,24.46,-12.35,-21.12
240.63,23.61,-11.58,-20.58
241.57,25.33,-12.06,-22.27
242.51,24.46,-11.29,-21.70
243.45,23.61,-10.56,-21.12
244.39,24.46,-10.58,-22.06
245.33,24.46,-10.21,-22.23
246.27,27.05,-10.89,-24.76
247.21,24.17,-9.37,-22.29
248.15,25.04,-9.32,-23.24
249.09,24.17,-8.63,-22.58
250.03,27.62,-9.44,-25.96
250.97,23.89,-7.79,-22.58
251.91,25.75,-8.00,-24.48
252.85,24.45,-7.21,-23.36
253.79,26.20,-7.31,-25.16
254.73,25.04,-6.60,-24.16
255.67,24.46,-6.06,-23.70
256.61,24.48,-5.67,-23.81
257.55,24.92,-5.37,-24.34
258.49,24.75,-4.94,-24.25
259.43,25.31,-4.65,-24.88
260.37,28.78,-4.82,-28.38
261.31,25.04,-3.79,-24.75
262.25,28.76,-3.88,-28.50
263.19,27.05,-3.21,-26.86
264.13,25.33,-2.59,-25.20
265.07,25.33,-2.18,-25.24
266.01,28.76,-2.00,-28.69
266.95,26.76,-1.43,-26.72
267.89,29.80,-1.10,-29.78
268.83,25.62,-0.53,-25.61
269.77,27.32,-0.11,-27.32
270.70,50.71,0.62,-50.71
271.64,27.03,0.78,-27.02
272.58,51.56,2.33,-51.51
273.52,56.01,3.44,-55.91
274.46,56.01,4.36,-55.85
275.40,73.71,6.94,-73.38
276.34,73.69,8.14,-73.24
277.28,74.94,9.50,-74.33
278.22,74.94,10.72,-74.17
279.16,75.74,12.06,-74.77
280.10,76.26,13.38,-75.08
281.04,94.71,18.14,-92.95
281.98,78.18,16.23,-76.48
282.92,95.32,21.32,-92.90
283.86,95.40,22.86,-92.62
284.80,106.85,27.30,-103.30
285.74,106.50,28.90,-102.51
286.68,106.50,30.58,-102.02
287.62,106.50,32.25,-101.51
288.56,96.75,30.80,-91.71
289.50,106.71,35.63,-100.59
290.44,106.78,37.30,-100.05
291.38,106.86,38.96,-99.51
292.32,107.30,40.76,-99.26
293.26,107.24,42.35,-98.52
294.20,107.22,43.96,-97.79
295.14,107.22,45.56,-97.06
296.08,65.35,28.73,-58.69
297.02,65.77,29.88,-58.59
297.96,67.46,31.63,-59.58
298.90,63.97,30.92,-56.00
299.84,65.65,32.67,-56.95
300.78,62.58,32.03,-53.76
301.72,64.67,34.00,-55.01
302.66,65.50,35.35,-55.14
303.60,65.50,36.25,-54.56
304.54,64.94,36.82,-53.49
305.48,64.53,37.46,-52.55
306.42,64.12,38.07,-51.60
307.36,63.27,38.40,-50.29
308.30,63.72,39.49,-50.00
309.24,64.53,40.82,-49.98
310.18,64.53,41.64,-49.30
311.12,64.53,42.44,-48.61
312.06,45.87,30.73,-34.05
313.00,45.87,31.28,-33.54
313.94,46.36,32.17,-33.38
314.88,46.27,32.65,-32.79
315.82,46.27,33.19,-32.25
316.76,64.11,46.70,-43.91
317.70,44.90,33.21,-30.21
318.64,44.88,33.69,-29.65
319.58,45.68,34.78,-29.62
320.52,44.30,34.20,-28.17
321.46,44.68,34.95,-27.83
322.40,44.68,35.40,-27.26
323.34,44.69,35.85,-26.68
324.28,45.08,36.60,-26.32
325.22,43.69,35.89,-24.92
326.16,44.49,36.95,-24.77
327.10,43.50,36.53,-23.63
328.04,43.49,36.90,-23.02
328.98,43.49,37.27,-22.41
329.92,43.49,37.63,-21.79
330.86,43.89,38.34,-21.37
331.80,44.28,39.03,-20.93
332.74,43.69,38.84,-20.01
333.68,44.49,39.88,-19.72
334.62,43.50,39.30,-18.65
335.56,43.50,39.61,-18.00
336.50,43.89,40.25,-17.50
337.44,44.69,41.27,-17.15
338.38,42.89,39.87,-15.80
339.32,42.89,40.13,-15.15
340.26,43.30,40.75,-14.62
341.20,43.30,40.99,-13.95
342.14,43.69,41.58,-13.40
343.08,44.10,42.19,-12.83
344.02,42.69,41.04,-11.75
344.96,42.70,41.24,-11.08
345.90,42.70,41.42,-10.40
346.84,43.10,41.96,-9.81
347.78,42.50,41.54,-9.00
348.72,42.09,41.28,-8.23
349.66,42.08,41.39,-7.55
350.60,42.09,41.53,-6.87
351.54,42.50,42.04,-6.25
352.48,42.31,41.95,-5.54
353.42,42.31,42.03,-4.85
354.36,41.85,41.65,-4.11
355.30,41.85,41.71,-3.43
356.24,40.21,40.12,-2.64
357.18,41.84,41.79,-2.06
358.12,41.84,41.81,-1.37
359.06,41.84,41.83,-0.69
360.00,41.84,41.84,0.00
