angolo,distanza,x,y
87.67,23.87,0.97,23.85
88.60,24.74,0.60,24.73
89.53,23.03,0.19,23.03
90.47,23.87,-0.19,23.87
91.40,23.89,-0.58,23.88
92.33,23.89,-0.97,23.87
93.26,24.74,-1.41,24.69
94.20,23.87,-1.75,23.80
95.13,22.15,-1.98,22.06
96.06,22.17,-2.34,22.04
96.99,21.84,-2.66,21.68
97.93,22.75,-3.14,22.53
98.86,39.34,-6.06,38.87
99.79,22.44,-3.82,22.11
100.73,22.17,-4.13,21.78
101.66,22.27,-4.50,21.81
102.59,22.15,-4.83,21.62
103.52,24.74,-5.78,24.05
104.46,22.73,-5.67,22.01
105.39,23.32,-6.19,22.49
106.32,23.29,-6.55,22.35
107.25,23.29,-6.91,22.24
108.19,24.16,-7.54,22.95
109.12,24.74,-8.10,23.37
110.05,39.80,-13.65,37.38
110.98,39.78,-14.25,37.14
111.92,42.06,-15.70,39.02
112.85,39.56,-15.36,36.45
113.78,39.56,-15.95,36.20
114.72,45.46,-19.01,41.29
115.65,38.86,-16.82,35.03
116.58,38.86,-17.39,34.75
117.51,39.32,-18.16,34.87
118.45,39.80,-18.96,34.99
119.38,40.24,-19.74,35.06
120.31,40.70,-20.54,35.13
121.24,38.64,-20.04,33.04
122.18,38.20,-20.34,32.33
123.11,38.20,-20.87,32.00
124.04,39.32,-22.01,32.58
124.97,38.86,-22.28,31.84
125.91,37.94,-22.25,30.73
126.84,37.74,-22.63,30.20
127.77,38.86,-23.80,30.72
128.70,38.42,-24.02,29.98
129.64,37.74,-24.08,29.06
130.57,38.64,-25.13,29.35
131.50,37.96,-25.16,28.43
132.44,38.42,-25.92,28.36
133.37,37.94,-26.06,27.58
134.30,37.96,-26.51,27.17
135.23,39.56,-28.09,27.86
136.17,38.40,-27.70,26.60
137.10,38.64,-28.31,26.30
138.03,39.34,-29.25,26.31
138.96,39.10,-29.49,25.67
139.90,40.02,-30.61,25.78
140.83,40.70,-31.55,25.71
141.76,47.04,-36.95,29.11
142.69,42.06,-33.45,25.49
143.63,41.60,-33.49,24.67
144.56,83.96,-68.41,48.69
145.49,46.26,-38.12,26.21
146.42,25.62,-21.34,14.17
147.36,25.45,-21.43,13.73
148.29,25.60,-21.78,13.46
149.22,24.75,-21.27,12.67
150.16,25.60,-22.21,12.74
151.09,24.74,-21.65,11.96
152.02,24.74,-21.84,11.60
152.95,25.02,-22.29,11.38
153.89,24.74,-22.21,10.89
154.82,24.74,-22.38,10.52
155.75,24.75,-22.57,10.17
156.68,25.60,-23.51,10.13
157.62,24.17,-22.35,9.21
158.55,25.31,-23.56,9.26
159.48,26.76,-25.06,9.38
160.41,28.76,-27.10,9.64
161.35,27.32,-25.88,8.74
162.28,23.02,-21.93,7.01
163.21,28.48,-27.26,8.22
164.15,23.02,-22.14,6.29
165.08,23.60,-22.80,6.08
166.01,23.60,-22.90,5.70
166.94,22.73,-22.14,5.13
167.88,23.31,-22.79,4.90
168.81,25.02,-24.55,4.86
169.74,25.87,-25.46,4.61
170.67,25.87,-25.53,4.19
171.61,27.61,-27.31,4.03
172.54,23.87,-23.67,3.10
173.47,23.87,-23.71,2.71
174.40,23.02,-22.91,2.24
175.34,23.02,-22.94,1.87
176.27,23.02,-22.97,1.50
177.20,23.02,-22.99,1.12
178.13,23.02,-23.01,0.75
179.07,23.02,-23.01,0.37
180.00,23.02,-23.02,0.00
180.93,23.00,-23.00,-0.37
181.87,23.60,-23.58,-0.77
182.80,26.16,-26.13,-1.28
183.73,23.58,-23.53,-1.53
184.66,23.60,-23.52,-1.92
185.60,23.60,-23.48,-2.30
186.53,23.60,-23.44,-2.68
187.46,23.60,-23.40,-3.06
188.39,23.60,-23.34,-3.44
189.33,23.58,-23.27,-3.82
190.26,23.60,-23.22,-4.20
191.19,25.04,-24.56,-4.86
192.12,23.29,-22.77,-4.89
193.06,23.89,-23.27,-5.40
193.99,26.74,-25.95,-6.46
194.92,23.60,-22.80,-6.08
195.85,23.89,-22.98,-6.53
196.79,23.58,-22.57,-6.81
197.72,23.89,-22.75,-7.27
198.65,24.46,-23.18,-7.82
199.59,24.46,-23.05,-8.20
200.52,92.80,-86.92,-32.53
201.45,92.82,-86.39,-33.94
202.38,92.82,-85.83,-35.35
203.32,85.10,-78.15,-33.68
204.25,93.26,-85.03,-38.30
205.18,85.54,-77.41,-36.40
206.11,29.27,-26.29,-12.89
207.05,26.45,-23.56,-12.03
207.98,29.53,-26.08,-13.85
208.91,101.42,-88.78,-49.03
209.84,101.42,-87.97,-50.47
210.78,101.42,-87.14,-51.90
211.71,101.40,-86.27,-53.30
212.64,81.65,-68.75,-44.04
213.58,79.53,-66.26,-43.98
214.51,79.97,-65.90,-45.30
215.44,80.32,-65.44,-46.58
216.37,80.31,-64.66,-47.63
217.31,80.77,-64.24,-48.95
218.24,80.31,-63.08,-49.71
219.17,80.29,-62.25,-50.71
220.10,79.78,-61.02,-51.39
221.04,78.96,-59.56,-51.84
221.97,76.23,-56.68,-50.98
222.90,75.07,-54.99,-51.10
223.83,76.84,-55.43,-53.22
224.77,55.73,-39.56,-39.24
225.70,55.59,-38.83,-39.79
226.63,54.23,-37.24,-39.42
227.56,54.57,-36.82,-40.27
228.50,54.06,-35.82,-40.49
229.43,53.57,-34.84,-40.69
230.36,53.89,-34.38,-41.50
231.30,53.40,-33.39,-41.67
232.23,52.89,-32.39,-41.80
233.16,53.21,-31.90,-42.58
234.09,52.73,-30.93,-42.71
235.03,52.44,-30.06,-42.97
235.96,52.04,-29.13,-43.12
236.89,52.04,-28.42,-43.59
237.82,52.04,-27.71,-44.04
238.76,52.04,-26.99,-44.49
239.69,52.04,-26.26,-44.92
240.62,52.38,-25.69,-45.64
241.55,51.87,-24.71,-45.61
242.49,51.87,-23.96,-46.00
243.42,51.87,-23.21,-46.39
244.35,51.87,-22.45,-46.76
245.28,51.88,-21.69,-47.13
246.22,52.22,-21.06,-47.79
247.15,51.70,-20.07,-47.64
248.08,51.19,-19.11,-47.49
249.02,51.20,-18.34,-47.81
249.95,52.62,-18.04,-49.43
250.88,51.19,-16.77,-48.36
251.81,51.20,-15.98,-48.65
252.75,51.20,-15.19,-48.90
253.68,51.19,-14.38,-49.12
254.61,51.20,-13.59,-49.37
255.54,51.20,-12.78,-49.58
256.48,51.53,-12.05,-50.10
257.41,51.19,-11.16,-49.96
258.34,51.20,-10.35,-50.15
259.27,51.20,-9.53,-50.31
260.21,51.19,-8.71,-50.44
261.14,51.20,-7.89,-50.59
262.07,51.20,-7.06,-50.71
263.01,51.70,-6.30,-51.31
263.94,49.61,-5.24,-49.33
264.87,51.36,-4.59,-51.15
265.80,51.36,-3.76,-51.22
266.74,51.34,-2.92,-51.26
267.67,51.36,-2.09,-51.31
268.60,51.87,-1.27,-51.85
269.53,51.87,-0.42,-51.87
270.47,51.87,0.42,-51.87
271.40,51.87,1.27,-51.85
272.33,51.53,2.10,-51.48
273.26,52.04,2.96,-51.95
274.20,52.05,3.81,-51.91
275.13,52.04,4.65,-51.83
276.06,52.22,5.52,-51.93
276.99,51.60,6.28,-51.21
277.93,53.23,7.34,-52.72
278.86,52.89,8.15,-52.26
279.79,52.55,8.94,-51.78
280.73,54.08,10.06,-53.13
281.66,54.57,11.03,-53.44
282.59,54.23,11.82,-52.93
283.52,55.10,12.88,-53.57
284.46,55.57,13.87,-53.81
285.39,55.57,14.75,-53.58
286.32,55.59,15.62,-53.35
287.25,55.59,16.49,-53.09
288.19,55.57,17.34,-52.80
289.12,55.71,18.25,-52.64
290.05,55.86,19.15,-52.48
290.98,55.86,20.00,-52.16
291.92,73.64,27.49,-68.32
292.85,62.70,24.35,-57.78
293.78,60.88,24.55,-55.71
294.72,58.65,24.52,-53.28
295.65,59.08,25.57,-53.25
296.58,59.21,26.49,-52.95
297.51,73.83,34.11,-65.48
298.45,73.85,35.18,-64.93
299.38,58.92,28.91,-51.34
300.31,48.99,24.73,-42.30
301.24,48.03,24.91,-41.06
302.18,48.04,25.58,-40.66
303.11,48.25,26.35,-40.41
304.04,47.63,26.67,-39.47
304.97,46.67,26.75,-38.24
305.91,46.65,27.36,-37.78
306.84,46.65,27.97,-37.33
307.77,47.24,28.94,-37.34
308.70,46.85,29.30,-36.56
309.64,46.85,29.89,-36.08
310.57,46.85,30.47,-35.59
311.50,46.85,31.05,-35.09
312.44,46.85,31.61,-34.58
313.37,46.83,32.16,-34.05
314.30,46.85,32.72,-33.53
315.23,47.04,33.40,-33.13
316.17,46.65,33.65,-32.31
317.10,46.65,34.17,-31.76
318.03,46.26,34.39,-30.93
318.96,46.65,35.19,-30.63
319.90,47.06,35.99,-30.31
320.83,46.46,36.02,-29.35
321.76,46.83,36.79,-28.99
322.69,46.85,37.27,-28.40
323.63,47.24,38.04,-28.02
324.56,47.06,38.34,-27.29
325.49,46.44,38.27,-26.31
326.42,45.46,37.87,-25.14
327.36,45.46,38.28,-24.52
328.29,45.47,38.69,-23.90
329.22,45.87,39.41,-23.47
330.16,45.87,39.78,-22.83
331.09,17.08,14.96,-8.26
332.02,17.42,15.39,-8.17
332.95,45.07,40.14,-20.49
333.89,18.04,16.20,-7.94
334.82,15.83,14.32,-6.73
335.75,16.13,14.71,-6.63
336.68,16.15,14.83,-6.39
337.62,16.13,14.92,-6.14
338.55,17.37,16.17,-6.35
339.48,17.41,16.30,-6.10
340.41,16.15,15.22,-5.41
341.35,15.83,15.00,-5.06
342.28,16.78,15.98,-5.11
343.21,17.41,16.67,-5.03
344.15,15.83,15.22,-4.32
345.08,15.83,15.29,-4.08
346.01,15.81,15.34,-3.82
346.94,17.08,16.64,-3.86
347.88,17.61,17.22,-3.70
348.81,17.08,16.76,-3.32
349.74,18.04,17.75,-3.21
350.67,46.44,45.83,-7.53
351.61,17.10,16.92,-2.50
352.54,18.36,18.20,-2.38
353.47,18.36,18.24,-2.09
354.40,18.36,18.27,-1.79
355.34,18.36,18.30,-1.49
356.27,18.36,18.32,-1.19
357.20,18.36,18.34,-0.90
358.13,18.36,18.35,-0.60
359.07,18.36,18.36,-0.30
360.00,18.36,18.36,-0.00
