angolo,distanza,x,y
93.51,55.08,-3.37,54.98
94.44,55.10,-4.27,54.93
95.38,55.08,-5.16,54.84
96.31,55.57,-6.11,55.24
97.25,55.25,-6.97,54.81
98.18,55.27,-7.87,54.70
99.12,55.27,-8.76,54.57
100.05,55.73,-9.73,54.87
100.99,55.73,-10.62,54.70
101.92,55.73,-11.51,54.52
102.86,55.73,-12.40,54.33
103.79,55.73,-13.29,54.12
104.73,55.73,-14.17,53.90
105.66,55.71,-15.04,53.64
106.60,55.35,-15.81,53.05
107.53,55.85,-16.82,53.25
108.47,55.86,-17.70,52.99
109.40,55.57,-18.46,52.42
110.34,55.73,-19.37,52.25
111.27,55.73,-20.22,51.93
112.21,55.71,-21.06,51.58
113.14,55.71,-21.90,51.23
114.08,55.73,-22.74,50.88
115.01,56.13,-23.73,50.87
115.95,55.86,-24.44,50.23
116.88,56.27,-25.44,50.19
117.82,56.00,-26.13,49.53
118.75,56.00,-26.94,49.09
119.69,56.00,-27.73,48.65
120.62,56.83,-28.95,48.91
121.56,56.69,-29.67,48.31
122.49,56.69,-30.46,47.82
123.43,56.71,-31.24,47.33
124.36,57.68,-32.56,47.61
125.30,57.39,-33.16,46.84
126.23,57.95,-34.25,46.75
127.17,57.95,-35.01,46.18
128.10,57.95,-35.76,45.60
129.04,57.68,-36.33,44.80
129.97,56.85,-36.52,43.56
130.91,57.26,-37.49,43.27
131.84,57.66,-38.47,42.96
132.78,58.65,-39.83,43.05
133.71,59.76,-41.29,43.19
134.65,65.19,-45.82,46.38
135.58,65.21,-46.58,45.64
136.52,65.62,-47.61,45.15
137.45,51.03,-37.60,34.51
138.39,49.18,-36.77,32.66
139.32,49.16,-37.29,32.04
140.26,48.31,-37.15,30.89
141.19,49.50,-38.58,31.02
142.13,48.99,-38.68,30.08
143.06,43.49,-34.76,26.13
144.00,42.48,-34.37,24.97
144.94,42.87,-35.09,24.63
145.87,43.28,-35.83,24.28
146.81,41.84,-35.01,22.91
147.74,43.47,-36.76,23.20
148.68,42.06,-35.93,21.87
149.61,41.16,-35.50,20.82
150.55,41.84,-36.43,20.57
151.48,43.08,-37.85,20.57
152.42,40.68,-36.06,18.84
153.35,40.24,-35.96,18.05
154.29,41.38,-37.28,17.95
155.22,40.02,-36.33,16.77
156.16,40.02,-36.60,16.18
157.09,41.14,-37.90,16.01
158.03,40.68,-37.73,15.22
158.96,40.22,-37.54,14.44
159.90,41.38,-38.86,14.22
160.83,39.56,-37.37,12.99
161.77,39.56,-37.57,12.38
162.70,39.10,-37.33,11.63
163.64,39.08,-37.50,11.01
164.57,39.32,-37.90,10.46
165.51,38.86,-37.63,9.73
166.44,38.86,-37.78,9.11
167.38,38.86,-37.92,8.49
168.31,39.76,-38.94,8.06
169.25,38.64,-37.96,7.21
170.18,38.64,-38.08,6.59
171.12,38.64,-38.18,5.97
172.05,38.20,-37.83,5.28
172.99,38.18,-37.90,4.66
173.92,39.78,-39.56,4.21
174.86,39.78,-39.62,3.57
175.79,39.80,-39.69,2.92
176.73,39.32,-39.26,2.24
177.66,39.34,-39.31,1.60
178.60,39.34,-39.33,0.96
179.53,38.86,-38.86,0.32
180.47,38.86,-38.86,-0.32
181.40,38.88,-38.87,-0.95
182.34,38.28,-38.25,-1.56
183.27,38.86,-38.80,-2.22
184.21,39.34,-39.23,-2.89
185.14,40.24,-40.08,-3.61
186.08,38.20,-37.98,-4.04
187.01,38.18,-37.90,-4.66
187.95,38.64,-38.27,-5.34
188.88,39.10,-38.63,-6.04
189.82,39.08,-38.51,-6.66
190.75,39.08,-38.40,-7.29
191.69,39.10,-38.29,-7.92
192.62,39.10,-38.15,-8.54
193.56,39.56,-38.46,-9.27
194.49,39.56,-38.30,-9.90
195.43,39.54,-38.12,-10.52
196.36,39.56,-37.96,-11.15
197.30,39.56,-37.77,-11.76
198.23,39.56,-37.57,-12.38
199.17,40.00,-37.78,-13.13
200.10,38.88,-36.51,-13.36
201.04,39.32,-36.70,-14.12
201.97,39.78,-36.89,-14.89
202.91,39.78,-36.64,-15.49
203.84,40.24,-36.80,-16.27
204.78,40.00,-36.32,-16.77
205.71,40.70,-36.67,-17.66
206.65,41.60,-37.18,-18.66
207.58,41.62,-36.89,-19.27
208.52,40.48,-35.57,-19.33
209.45,43.26,-37.67,-21.27
210.39,42.47,-36.63,-21.48
211.32,42.69,-36.46,-22.19
212.26,61.03,-51.61,-32.58
213.19,42.47,-35.54,-23.25
214.13,44.47,-36.81,-24.95
215.06,59.21,-48.46,-34.02
216.00,58.22,-47.11,-34.22
216.94,58.22,-46.54,-34.99
217.87,57.80,-45.63,-35.48
218.81,58.65,-45.70,-36.75
219.74,57.66,-44.34,-36.87
220.68,57.66,-43.73,-37.58
221.61,58.11,-43.44,-38.59
222.55,57.66,-42.48,-38.99
223.48,58.09,-42.15,-39.97
224.42,58.51,-41.80,-40.95
225.35,60.32,-42.39,-42.91
226.29,61.73,-42.66,-44.62
227.22,91.02,-61.82,-66.81
228.16,101.07,-67.42,-75.29
229.09,23.72,-15.53,-17.92
230.03,23.02,-14.79,-17.64
230.96,22.98,-14.48,-17.85
231.90,22.44,-13.85,-17.66
232.83,22.73,-13.73,-18.11
233.77,22.12,-13.07,-17.84
234.70,21.20,-12.25,-17.30
235.64,22.44,-12.67,-18.52
236.57,21.52,-11.86,-17.96
237.51,20.57,-11.05,-17.35
238.44,21.83,-11.42,-18.60
239.38,21.84,-11.13,-18.80
240.31,21.64,-10.72,-18.80
241.25,21.95,-10.56,-19.24
242.18,20.89,-9.75,-18.48
243.12,20.89,-9.45,-18.64
244.05,20.91,-9.15,-18.80
244.99,22.17,-9.37,-20.09
245.92,22.15,-9.04,-20.22
246.86,22.13,-8.70,-20.35
247.79,22.15,-8.37,-20.51
248.73,22.15,-8.04,-20.64
249.66,22.15,-7.70,-20.77
250.60,22.15,-7.36,-20.89
251.53,21.83,-6.91,-20.70
252.47,21.84,-6.58,-20.83
253.40,22.73,-6.49,-21.78
254.34,23.58,-6.37,-22.70
255.27,23.58,-5.99,-22.80
256.21,24.45,-5.83,-23.74
257.14,23.31,-5.19,-22.72
258.08,22.17,-4.58,-21.69
259.01,23.87,-4.55,-23.43
259.95,21.84,-3.81,-21.51
260.88,22.73,-3.60,-22.44
261.82,23.31,-3.32,-23.07
262.75,23.02,-2.90,-22.83
263.69,24.45,-2.69,-24.30
264.62,40.70,-3.81,-40.52
265.56,41.16,-3.19,-41.03
266.49,41.16,-2.52,-41.08
267.43,41.16,-1.85,-41.12
268.36,41.62,-1.19,-41.60
269.30,39.63,-0.49,-39.62
270.23,40.70,0.17,-40.70
271.17,41.60,0.85,-41.59
272.10,40.70,1.49,-40.67
273.04,40.70,2.16,-40.64
273.97,40.70,2.82,-40.60
274.91,42.28,3.62,-42.12
275.84,40.92,4.17,-40.71
276.78,40.92,4.83,-40.63
277.71,40.46,5.43,-40.09
278.65,40.46,6.08,-40.00
279.58,40.46,6.74,-39.90
280.52,40.46,7.39,-39.78
281.45,40.46,8.03,-39.65
282.39,40.00,8.58,-39.07
283.32,40.48,9.33,-39.39
284.26,40.00,9.85,-38.77
285.19,40.02,10.49,-38.62
286.13,40.00,11.11,-38.43
287.06,40.46,11.87,-38.68
288.00,40.48,12.51,-38.50
288.94,41.60,13.50,-39.35
289.87,41.60,14.14,-39.12
290.81,41.62,14.78,-38.90
291.74,41.62,15.41,-38.66
292.68,41.60,16.04,-38.38
293.61,41.62,16.67,-38.13
294.55,41.60,17.28,-37.84
295.48,41.45,17.83,-37.41
296.42,41.62,18.51,-37.27
297.35,41.60,19.11,-36.95
298.29,42.06,19.93,-37.04
299.22,41.60,20.31,-36.31
300.16,41.60,20.90,-35.97
301.09,42.06,21.72,-36.02
302.03,40.00,21.21,-33.91
302.96,40.00,21.76,-33.56
303.90,40.46,22.56,-33.58
304.83,40.46,23.11,-33.21
305.77,40.48,23.66,-32.84
306.70,40.46,24.18,-32.44
307.64,40.46,24.71,-32.04
308.57,40.46,25.23,-31.63
309.51,40.92,26.03,-31.57
310.44,40.94,26.55,-31.16
311.38,41.38,27.35,-31.05
312.31,41.38,27.85,-30.60
313.25,41.82,28.65,-30.46
314.18,42.28,29.47,-30.32
315.12,40.70,28.84,-28.72
316.05,41.14,29.62,-28.55
316.99,41.14,30.08,-28.06
317.92,41.16,30.55,-27.58
318.86,41.16,30.99,-27.08
319.79,41.62,31.78,-26.87
320.73,42.06,32.56,-26.62
321.66,42.50,33.34,-26.36
322.60,26.47,21.03,-16.08
323.53,41.40,33.29,-24.60
324.47,26.74,21.76,-15.54
325.40,28.75,23.66,-16.32
326.34,27.03,22.50,-14.98
327.27,25.33,21.31,-13.69
328.21,25.31,21.52,-13.34
329.14,26.47,22.72,-13.58
330.08,25.58,22.17,-12.76
331.01,24.74,21.64,-11.99
331.95,24.75,21.84,-11.64
332.88,24.74,22.02,-11.27
333.82,29.78,26.73,-13.14
334.75,25.89,23.42,-11.04
335.69,25.02,22.80,-10.30
336.62,24.17,22.19,-9.59
337.56,25.02,23.13,-9.55
338.49,25.31,23.55,-9.28
339.43,24.46,22.90,-8.60
340.36,24.45,23.02,-8.22
341.30,24.45,23.16,-7.84
342.23,24.46,23.30,-7.46
343.17,24.45,23.40,-7.08
344.10,25.30,24.33,-6.93
345.04,26.47,25.57,-6.83
345.97,23.89,23.17,-5.79
346.91,23.89,23.26,-5.41
347.84,23.87,23.33,-5.03
348.78,23.89,23.43,-4.65
349.71,23.87,23.48,-4.26
350.65,24.74,24.41,-4.02
351.58,24.74,24.47,-3.62
352.52,25.89,25.67,-3.37
353.45,24.17,24.02,-2.76
354.39,23.29,23.18,-2.28
355.32,23.29,23.21,-1.90
356.26,23.29,23.24,-1.52
357.19,23.31,23.28,-1.14
358.13,23.41,23.40,-0.76
359.06,23.31,23.30,-0.38
360.00,23.31,23.31,-0.00
