angolo,distanza,x,y
204.38,61.01,-55.57,-25.18
205.31,61.01,-55.16,-26.09
206.25,61.01,-54.72,-26.99
207.19,64.07,-56.99,-29.28
208.12,92.63,-81.70,-43.67
209.06,91.83,-80.27,-44.61
210.00,92.28,-79.91,-46.14
210.94,103.63,-88.89,-53.28
211.88,64.35,-54.64,-33.98
212.81,61.86,-51.99,-33.52
213.75,61.44,-51.08,-34.13
214.69,64.91,-53.37,-36.94
215.62,103.09,-83.79,-60.05
216.56,103.11,-82.81,-61.42
217.50,103.09,-81.79,-62.76
218.44,102.65,-80.40,-63.81
219.38,99.65,-77.03,-63.22
220.31,28.76,-21.93,-18.61
221.25,28.75,-21.61,-18.95
222.19,94.93,-70.34,-63.75
223.12,94.94,-69.30,-64.90
224.06,99.99,-71.85,-69.54
225.00,103.70,-73.33,-73.33
225.94,103.73,-72.14,-74.54
226.88,103.72,-70.90,-75.70
227.81,103.72,-69.65,-76.85
228.75,103.73,-68.40,-77.99
229.69,103.82,-67.17,-79.16
230.62,22.73,-14.42,-17.57
231.56,22.73,-14.13,-17.80
232.50,23.60,-14.36,-18.72
233.44,29.53,-17.59,-23.72
234.38,22.13,-12.89,-17.99
235.31,22.17,-12.62,-18.23
236.25,22.17,-12.32,-18.43
237.19,22.15,-12.00,-18.62
238.12,22.15,-11.70,-18.81
239.06,23.02,-11.83,-19.74
240.00,29.00,-14.50,-25.12
240.94,28.48,-13.83,-24.89
241.88,28.48,-13.42,-25.11
242.81,28.48,-13.01,-25.33
243.75,28.48,-12.59,-25.54
244.69,26.76,-11.44,-24.19
245.62,27.59,-11.39,-25.13
246.56,27.61,-10.98,-25.33
247.50,27.61,-10.57,-25.51
248.44,29.80,-10.95,-27.72
249.38,23.87,-8.41,-22.34
250.31,29.78,-10.03,-28.04
251.25,29.78,-9.57,-28.20
252.19,23.89,-7.31,-22.74
253.12,23.00,-6.68,-22.01
254.06,23.02,-6.32,-22.13
255.00,26.47,-6.85,-25.57
255.94,29.53,-7.17,-28.64
256.88,23.60,-5.36,-22.98
257.81,23.60,-4.98,-23.06
258.75,23.60,-4.60,-23.14
259.69,28.75,-5.15,-28.28
260.62,24.17,-3.94,-23.85
261.56,24.17,-3.55,-23.91
262.50,25.02,-3.27,-24.81
263.44,28.48,-3.25,-28.29
264.38,23.89,-2.34,-23.77
265.31,43.10,-3.52,-42.95
266.25,42.06,-2.75,-41.97
267.19,41.60,-2.04,-41.55
268.12,42.87,-1.40,-42.85
269.06,42.28,-0.69,-42.27
270.00,42.30,0.00,-42.30
270.94,42.28,0.69,-42.27
271.88,41.84,1.37,-41.81
272.81,41.38,2.03,-41.33
273.75,40.92,2.68,-40.83
274.69,40.92,3.34,-40.78
275.62,40.92,4.01,-40.72
276.56,40.92,4.68,-40.65
277.50,40.78,5.32,-40.43
278.44,43.08,6.32,-42.61
279.38,41.60,6.78,-41.04
280.31,41.14,7.36,-40.48
281.25,40.70,7.94,-39.92
282.19,40.68,8.59,-39.76
283.12,40.68,9.24,-39.62
284.06,40.68,9.88,-39.46
285.00,40.24,10.41,-38.87
285.94,41.82,11.48,-40.21
286.88,41.84,12.14,-40.04
287.81,41.84,12.80,-39.83
288.75,41.38,13.30,-39.18
289.69,41.38,13.94,-38.96
290.62,40.92,14.41,-38.30
291.56,40.77,14.98,-37.91
292.50,40.94,15.67,-37.82
293.44,40.92,16.28,-37.54
294.38,40.92,16.89,-37.27
295.31,40.92,17.50,-36.99
296.25,40.92,18.10,-36.70
297.19,40.92,18.70,-36.40
298.12,40.44,19.06,-35.67
299.06,40.46,19.65,-35.37
300.00,40.00,20.00,-34.64
300.94,40.48,20.81,-34.72
301.88,40.46,21.37,-34.36
302.81,40.46,21.92,-34.00
303.75,40.02,22.23,-33.27
304.69,40.48,23.04,-33.28
305.62,40.48,23.58,-32.90
306.56,40.46,24.10,-32.50
307.50,40.48,24.64,-32.11
308.44,40.48,25.16,-31.71
309.38,40.48,25.68,-31.29
310.31,40.48,26.19,-30.86
311.25,40.46,26.68,-30.42
312.19,40.92,27.48,-30.32
313.12,40.92,27.97,-29.87
314.06,40.94,28.47,-29.42
315.00,41.38,29.26,-29.26
315.94,41.38,29.73,-28.78
316.88,41.84,30.54,-28.60
317.81,42.28,31.33,-28.39
318.75,40.68,30.59,-26.82
319.69,41.14,31.37,-26.62
320.62,41.16,31.81,-26.11
321.56,41.16,32.24,-25.59
322.50,42.06,33.37,-25.60
323.44,42.08,33.79,-25.06
324.38,42.67,34.68,-24.85
325.31,42.69,35.10,-24.29
326.25,28.76,23.92,-15.98
327.19,29.55,24.83,-16.01
328.12,25.60,21.74,-13.52
329.06,25.60,21.96,-13.16
330.00,28.46,24.65,-14.23
330.94,27.61,24.13,-13.41
331.88,27.62,24.36,-13.02
332.81,26.76,23.80,-12.23
333.75,25.04,22.46,-11.08
334.69,25.02,22.62,-10.70
335.62,25.31,23.06,-10.45
336.56,25.31,23.22,-10.07
337.50,26.45,24.44,-10.12
338.44,26.45,24.60,-9.72
339.38,23.89,22.35,-8.41
340.31,23.89,22.49,-8.05
341.25,23.89,22.62,-7.68
342.19,23.89,22.74,-7.31
343.12,28.48,27.25,-8.27
344.06,24.17,23.24,-6.64
345.00,24.16,23.33,-6.25
345.94,24.17,23.45,-5.87
346.88,24.17,23.54,-5.49
347.81,24.16,23.61,-5.10
348.75,24.16,23.69,-4.71
349.69,24.16,23.77,-4.32
350.62,25.02,24.69,-4.08
351.56,25.02,24.75,-3.67
352.50,23.60,23.39,-3.08
353.44,23.77,23.61,-2.72
354.38,23.60,23.48,-2.31
355.31,23.60,23.52,-1.93
356.25,23.60,23.55,-1.54
357.19,23.60,23.57,-1.16
358.12,23.58,23.57,-0.77
359.06,23.58,23.58,-0.39
360.00,23.60,23.60,0.00
