angolo,distanza,x,y
98.44,41.16,-6.04,40.71
99.38,41.16,-6.70,40.61
100.31,41.16,-7.37,40.49
101.25,41.62,-8.12,40.82
102.19,41.62,-8.79,40.68
103.12,42.06,-9.55,40.96
104.06,42.08,-10.22,40.81
105.00,28.76,-7.44,27.78
105.94,48.82,-13.41,46.95
106.88,26.18,-7.60,25.05
107.81,25.31,-7.74,24.10
108.75,27.90,-8.97,26.42
109.69,25.02,-8.43,23.56
110.62,28.76,-10.13,26.92
111.56,24.46,-8.99,22.75
112.50,26.47,-10.13,24.45
113.44,24.74,-9.84,22.69
114.38,24.17,-9.98,22.02
115.31,24.16,-10.33,21.84
116.25,24.17,-10.69,21.68
117.19,24.16,-11.04,21.49
118.12,24.16,-11.39,21.30
119.06,28.75,-13.96,25.13
120.00,23.58,-11.79,20.42
120.94,23.58,-12.12,20.22
121.88,23.58,-12.45,20.02
122.81,23.58,-12.78,19.82
123.75,23.58,-13.10,19.61
124.69,23.31,-13.26,19.16
125.62,26.74,-15.58,21.74
126.56,23.87,-14.22,19.17
127.50,23.89,-14.54,18.95
128.44,25.69,-15.97,20.12
129.38,28.19,-17.88,21.79
130.31,27.34,-17.69,20.84
131.25,28.19,-18.58,21.19
132.19,26.45,-17.76,19.60
133.12,24.17,-16.53,17.64
134.06,24.16,-16.80,17.36
135.00,24.17,-17.09,17.09
135.94,24.16,-17.36,16.80
136.88,24.16,-17.63,16.51
137.81,24.16,-17.90,16.22
138.75,24.16,-18.16,15.93
139.69,24.16,-18.42,15.63
140.62,24.17,-18.69,15.34
141.56,23.58,-18.47,14.66
142.50,24.46,-19.41,14.89
143.44,24.17,-19.42,14.40
144.38,24.17,-19.65,14.08
145.31,24.17,-19.88,13.76
146.25,24.17,-20.10,13.43
147.19,24.74,-20.79,13.40
148.12,24.74,-21.01,13.06
149.06,24.74,-21.22,12.72
150.00,24.74,-21.42,12.37
150.94,24.74,-21.62,12.02
151.88,28.48,-25.11,13.42
152.81,24.16,-21.49,11.04
153.75,24.74,-22.18,10.94
154.69,25.31,-22.88,10.82
155.62,26.45,-24.09,10.92
156.56,25.89,-23.75,10.30
157.50,29.51,-27.27,11.29
158.44,29.16,-27.11,10.71
159.38,29.27,-27.40,10.31
160.31,29.27,-27.56,9.86
161.25,29.26,-27.70,9.40
162.19,28.75,-27.37,8.79
163.12,28.75,-27.51,8.34
164.06,96.61,-92.90,26.53
165.00,95.29,-92.04,24.66
165.94,95.64,-92.78,23.24
166.88,96.36,-93.84,21.88
167.81,102.14,-99.83,21.56
168.75,83.15,-81.55,16.22
169.69,83.50,-82.16,14.95
170.62,83.50,-82.39,13.60
171.56,101.86,-100.76,14.95
172.50,101.85,-100.98,13.29
173.44,80.73,-80.20,9.23
174.38,79.87,-79.48,7.83
175.31,78.98,-78.72,6.45
176.25,79.70,-79.53,5.21
177.19,57.39,-57.32,2.82
178.12,78.27,-78.23,2.56
179.06,77.83,-77.82,1.27
180.00,78.61,-78.61,-0.00
180.94,77.83,-77.82,-1.27
181.88,77.40,-77.36,-2.53
182.81,77.38,-77.29,-3.80
183.75,75.62,-75.45,-4.95
184.69,55.57,-55.39,-4.54
185.62,77.03,-76.66,-7.55
186.56,54.74,-54.38,-6.26
187.50,55.86,-55.38,-7.29
188.44,53.55,-52.97,-7.86
189.38,53.91,-53.19,-8.78
190.31,54.57,-53.69,-9.77
191.25,52.70,-51.69,-10.28
192.19,53.06,-51.86,-11.20
193.12,52.55,-51.17,-11.93
194.06,52.38,-50.81,-12.73
195.00,51.87,-50.10,-13.42
195.94,51.70,-49.71,-14.20
196.88,51.70,-49.47,-15.01
197.81,52.05,-49.56,-15.92
198.75,51.54,-48.81,-16.57
199.69,51.53,-48.51,-17.36
200.62,51.03,-47.76,-17.98
201.56,51.02,-47.45,-18.75
202.50,51.37,-47.46,-19.66
203.44,50.85,-46.65,-20.22
204.38,50.86,-46.33,-20.99
205.31,51.19,-46.27,-21.89
206.25,50.35,-45.16,-22.27
207.19,50.69,-45.09,-23.16
208.12,50.68,-44.69,-23.89
209.06,50.69,-44.31,-24.63
210.00,50.69,-43.90,-25.35
210.94,50.68,-43.47,-26.05
211.88,50.20,-42.63,-26.51
212.81,50.18,-42.18,-27.19
213.75,50.18,-41.73,-27.88
214.69,50.18,-41.26,-28.56
215.62,50.18,-40.79,-29.23
216.56,50.18,-40.31,-29.89
217.50,50.18,-39.81,-30.55
218.44,50.18,-39.31,-31.20
219.38,50.18,-38.79,-31.84
220.31,50.18,-38.27,-32.47
221.25,50.18,-37.73,-33.09
222.19,50.18,-37.18,-33.70
223.12,50.18,-36.63,-34.31
224.06,50.18,-36.06,-34.90
225.00,50.18,-35.49,-35.49
225.94,50.18,-34.90,-36.06
226.88,50.18,-34.31,-36.63
227.81,50.18,-33.70,-37.18
228.75,50.17,-33.08,-37.72
229.69,50.18,-32.47,-38.27
230.62,50.18,-31.84,-38.79
231.56,50.18,-31.20,-39.31
232.50,50.68,-30.85,-40.20
233.44,50.35,-30.00,-40.44
234.38,50.35,-29.33,-40.93
235.31,50.51,-28.74,-41.53
236.25,50.52,-28.07,-42.01
237.19,50.52,-27.38,-42.46
238.12,51.02,-26.94,-43.32
239.06,50.69,-26.06,-43.48
240.00,50.69,-25.35,-43.90
240.94,50.69,-24.63,-44.31
241.88,50.69,-23.90,-44.71
242.81,51.20,-23.40,-45.55
243.75,51.19,-22.64,-45.91
244.69,51.20,-21.89,-46.29
245.62,50.86,-20.99,-46.33
246.56,51.36,-20.43,-47.12
247.50,51.03,-19.53,-47.15
248.44,51.03,-18.76,-47.46
249.38,51.02,-17.97,-47.75
250.31,51.02,-17.19,-48.03
251.25,51.03,-16.40,-48.33
252.19,51.19,-15.66,-48.73
253.12,51.65,-14.99,-49.42
254.06,51.70,-14.20,-49.71
255.00,51.88,-13.43,-50.12
255.94,51.70,-12.56,-50.15
256.88,51.36,-11.66,-50.02
257.81,51.87,-10.95,-50.70
258.75,51.87,-10.12,-50.87
259.69,51.87,-9.29,-51.03
260.62,52.21,-8.50,-51.51
261.56,51.88,-7.61,-51.32
262.50,51.88,-6.77,-51.44
263.44,51.87,-5.93,-51.53
264.38,51.36,-5.03,-51.11
265.31,52.72,-4.31,-52.54
266.25,51.88,-3.39,-51.77
267.19,52.21,-2.56,-52.14
268.12,52.21,-1.71,-52.18
269.06,52.21,-0.85,-52.20
270.00,51.87,0.00,-51.87
270.94,53.21,0.87,-53.20
271.88,53.40,1.75,-53.37
272.81,53.06,2.60,-52.99
273.75,53.57,3.50,-53.45
274.69,53.55,4.38,-53.37
275.62,52.72,5.17,-52.46
276.56,54.06,6.18,-53.71
277.50,54.57,7.12,-54.10
278.44,54.57,8.01,-53.98
279.38,55.06,8.97,-54.33
280.31,55.08,9.86,-54.19
281.25,55.08,10.75,-54.02
282.19,54.74,11.56,-53.51
283.12,54.40,12.35,-52.98
284.06,55.71,13.54,-54.04
285.00,56.29,14.57,-54.37
285.94,56.69,15.57,-54.52
286.88,56.29,16.34,-53.86
287.81,57.66,17.64,-54.90
288.75,56.00,18.00,-53.03
289.69,55.59,18.73,-52.34
290.62,55.73,19.63,-52.15
291.56,55.73,20.48,-51.83
292.50,55.73,21.33,-51.48
293.44,55.73,22.16,-51.13
294.38,57.12,23.57,-52.03
295.31,58.36,24.95,-52.76
296.25,60.04,26.56,-53.85
297.19,72.33,33.05,-64.34
298.12,72.33,34.10,-63.79
299.06,72.33,35.14,-63.23
300.00,72.32,36.16,-62.63
300.94,72.33,37.19,-62.04
301.88,58.65,30.97,-49.81
302.81,57.82,31.33,-48.59
303.75,72.76,40.42,-60.50
304.69,72.69,41.37,-59.77
305.62,72.78,42.39,-59.16
306.56,72.76,43.34,-58.44
307.50,72.86,44.36,-57.81
308.44,72.93,45.34,-57.13
309.38,72.95,46.28,-56.39
310.31,72.95,47.19,-55.62
311.25,72.95,48.10,-54.84
312.19,72.95,48.99,-54.05
313.12,72.95,49.87,-53.24
314.06,46.83,32.57,-33.65
315.00,45.87,32.43,-32.43
315.94,46.24,33.23,-32.16
316.88,46.63,34.03,-31.88
317.81,47.04,34.85,-31.59
318.75,45.66,34.33,-30.11
319.69,45.66,34.82,-29.54
320.62,44.68,34.54,-28.34
321.56,45.85,35.91,-28.50
322.50,45.66,36.23,-27.80
323.44,43.67,35.08,-26.02
324.38,43.49,35.35,-25.33
325.31,44.66,36.72,-25.42
326.25,43.67,36.31,-24.26
327.19,43.47,36.53,-23.56
328.12,43.28,36.76,-22.86
329.06,43.10,36.96,-22.16
330.00,42.48,36.79,-21.24
330.94,42.89,37.49,-20.83
331.88,43.28,38.17,-20.40
332.81,42.87,38.14,-19.59
333.75,42.48,38.10,-18.79
334.69,42.87,38.76,-18.33
335.62,41.84,38.11,-17.27
336.56,43.08,39.52,-17.13
337.50,42.06,38.86,-16.09
338.44,42.89,39.89,-15.76
339.38,42.87,40.13,-15.10
340.31,41.85,39.41,-14.10
341.25,41.84,39.62,-13.45
342.19,42.87,40.82,-13.12
343.12,41.60,39.81,-12.08
344.06,42.28,40.65,-11.61
345.00,41.82,40.40,-10.82
345.94,41.36,40.12,-10.05
346.88,41.38,40.30,-9.40
347.81,41.36,40.43,-8.73
348.75,41.38,40.58,-8.07
349.69,41.38,40.71,-7.41
350.62,41.38,40.83,-6.74
351.56,41.38,40.93,-6.07
352.50,41.38,41.02,-5.40
353.44,41.38,41.11,-4.73
354.38,41.38,41.18,-4.06
355.31,41.36,41.22,-3.38
356.25,41.38,41.29,-2.71
357.19,41.38,41.33,-2.03
358.12,41.38,41.36,-1.35
359.06,41.38,41.37,-0.68
360.00,41.38,41.38,0.00
