angolo,distanza,x,y
123.75,27.62,-15.35,22.97
124.69,23.31,-13.26,19.16
125.62,23.32,-13.59,18.96
126.56,23.32,-13.89,18.73
127.50,24.17,-14.72,19.18
128.44,26.20,-16.29,20.52
129.38,24.46,-15.52,18.91
130.31,22.75,-14.72,17.34
131.25,22.75,-15.00,17.10
132.19,22.73,-15.26,16.84
133.12,25.62,-17.51,18.70
134.06,22.17,-15.42,15.93
135.00,22.17,-15.68,15.68
135.94,23.02,-16.54,16.01
136.88,23.89,-17.43,16.33
137.81,22.44,-16.63,15.07
138.75,22.44,-16.87,14.80
139.69,22.46,-17.12,14.53
140.62,22.44,-17.35,14.24
141.56,22.46,-17.59,13.96
142.50,22.46,-17.82,13.67
143.44,23.31,-18.72,13.88
144.38,23.31,-18.95,13.58
145.31,24.46,-20.12,13.92
146.25,22.75,-18.91,12.64
147.19,23.31,-19.59,12.63
148.12,22.73,-19.30,12.00
149.06,22.73,-19.50,11.69
150.00,24.46,-21.19,12.23
150.94,25.31,-22.13,12.30
151.88,26.20,-23.10,12.35
152.81,22.44,-19.96,10.25
153.75,22.44,-20.13,9.92
154.69,22.17,-20.04,9.48
155.62,23.03,-20.98,9.51
156.56,23.03,-21.13,9.16
157.50,23.02,-21.27,8.81
158.44,23.02,-21.41,8.46
159.38,23.89,-22.35,8.41
160.31,23.46,-22.09,7.90
161.25,23.60,-22.34,7.58
162.19,23.60,-22.46,7.22
163.12,23.60,-22.58,6.85
164.06,23.60,-22.69,6.48
165.00,23.60,-22.79,6.11
165.94,23.60,-22.89,5.73
166.88,23.60,-22.98,5.36
167.81,25.35,-24.78,5.35
168.75,27.05,-26.53,5.28
169.69,23.32,-22.95,4.18
170.62,24.75,-24.42,4.03
171.56,29.55,-29.23,4.34
172.50,24.46,-24.25,3.19
173.44,25.91,-25.74,2.96
174.38,42.09,-41.89,4.13
175.31,42.08,-41.93,3.44
176.25,43.50,-43.41,2.85
177.19,40.48,-40.43,1.99
178.12,40.48,-40.46,1.32
179.06,41.17,-41.17,0.67
180.00,41.16,-41.16,-0.00
180.94,41.16,-41.15,-0.67
181.88,40.72,-40.69,-1.33
182.81,40.94,-40.89,-2.01
183.75,40.94,-40.85,-2.68
184.69,39.51,-39.38,-3.23
185.62,40.48,-40.28,-3.97
186.56,41.17,-40.90,-4.71
187.50,39.34,-39.00,-5.13
188.44,40.94,-40.49,-6.01
189.38,40.94,-40.39,-6.67
190.31,39.56,-38.92,-7.08
191.25,38.66,-37.92,-7.54
192.19,38.66,-37.79,-8.16
193.12,38.66,-37.65,-8.78
194.06,36.14,-35.06,-8.78
195.00,40.48,-39.10,-10.48
195.94,38.88,-37.38,-10.68
196.88,39.34,-37.64,-11.42
197.81,40.72,-38.76,-12.45
198.75,43.49,-41.18,-13.98
199.69,41.62,-39.18,-14.02
200.62,41.17,-38.53,-14.50
201.56,41.17,-38.29,-15.13
202.50,42.70,-39.45,-16.34
203.44,42.70,-39.18,-16.99
204.38,42.30,-38.53,-17.46
205.31,39.58,-35.78,-16.92
206.25,39.58,-35.49,-17.50
207.19,39.12,-34.80,-17.87
208.12,39.56,-34.89,-18.65
209.06,40.48,-35.38,-19.66
210.00,50.37,-43.62,-25.19
210.94,93.38,-80.10,-48.01
211.88,94.10,-79.91,-49.69
212.81,92.77,-77.97,-50.27
213.75,55.74,-46.35,-30.97
214.69,29.02,-23.86,-16.51
215.62,29.29,-23.81,-17.06
216.56,27.03,-21.71,-16.10
217.50,26.18,-20.77,-15.94
218.44,26.18,-20.51,-16.28
219.38,29.53,-22.83,-18.73
220.31,29.55,-22.53,-19.11
221.25,29.55,-22.21,-19.48
222.19,27.32,-20.24,-18.35
223.12,26.18,-19.11,-17.90
224.06,27.91,-20.06,-19.41
225.00,25.04,-17.71,-17.71
225.94,25.02,-17.40,-17.98
226.88,25.91,-17.71,-18.91
227.81,27.90,-18.73,-20.67
228.75,29.55,-19.48,-22.21
229.69,25.89,-16.75,-19.74
230.62,24.46,-15.52,-18.91
231.56,23.90,-14.86,-18.72
232.50,23.89,-14.54,-18.95
233.44,23.89,-14.23,-19.18
234.38,25.33,-14.75,-20.59
235.31,27.06,-15.40,-22.25
236.25,27.62,-15.35,-22.97
237.19,24.75,-13.41,-20.80
238.12,24.75,-13.07,-21.02
239.06,24.74,-12.72,-21.22
240.00,24.75,-12.38,-21.44
240.94,25.91,-12.59,-22.65
241.88,25.04,-11.80,-22.08
242.81,24.46,-11.18,-21.76
243.75,25.02,-11.07,-22.44
244.69,28.49,-12.18,-25.76
245.62,27.34,-11.28,-24.90
246.56,28.20,-11.22,-25.88
247.50,25.33,-9.69,-23.40
248.44,25.33,-9.31,-23.56
249.38,24.46,-8.62,-22.90
250.31,25.33,-8.53,-23.85
251.25,28.49,-9.16,-26.98
252.19,25.04,-7.66,-23.84
253.12,26.20,-7.60,-25.07
254.06,25.33,-6.96,-24.36
255.00,26.18,-6.78,-25.29
255.94,25.89,-6.29,-25.12
256.88,25.62,-5.82,-24.95
257.81,26.20,-5.53,-25.61
258.75,26.20,-5.11,-25.69
259.69,27.05,-4.84,-26.61
260.62,72.98,-11.89,-72.01
261.56,73.98,-10.86,-73.18
262.50,74.04,-9.66,-73.40
263.44,94.72,-10.83,-94.10
264.38,94.72,-9.28,-94.27
265.31,76.53,-6.25,-76.28
266.25,95.06,-6.22,-94.86
267.19,105.89,-5.20,-105.77
268.12,106.42,-3.48,-106.36
269.06,106.95,-1.75,-106.93
270.00,106.95,0.00,-106.95
270.94,106.61,1.74,-106.59
271.88,106.61,3.49,-106.55
272.81,106.61,5.23,-106.48
273.75,106.61,6.97,-106.38
274.69,106.61,8.71,-106.25
275.62,107.03,10.49,-106.52
276.56,66.62,7.61,-66.19
277.50,66.62,8.70,-66.05
278.44,64.80,9.51,-64.10
279.38,63.99,10.42,-63.13
280.31,63.99,11.45,-62.95
281.25,65.23,12.73,-63.98
282.19,65.09,13.74,-63.63
283.12,64.26,14.59,-62.58
284.06,64.67,15.71,-62.73
285.00,47.85,12.39,-46.22
285.94,49.03,13.46,-47.14
286.88,47.28,13.72,-45.24
287.81,46.27,14.16,-44.06
288.75,64.53,20.74,-61.11
289.69,45.68,15.39,-43.01
290.62,46.48,16.37,-43.50
291.56,44.68,16.42,-41.55
292.50,45.07,17.25,-41.64
293.44,45.88,18.25,-42.10
294.38,44.10,18.20,-40.17
295.31,44.49,19.02,-40.22
296.25,44.61,19.73,-40.01
297.19,44.88,20.51,-39.92
298.12,43.89,20.69,-38.71
299.06,43.89,21.32,-38.37
300.00,44.68,22.34,-38.69
300.94,43.71,22.47,-37.49
301.88,43.69,23.07,-37.10
302.81,44.08,23.89,-37.05
303.75,44.90,24.94,-37.33
304.69,43.50,24.76,-35.77
305.62,43.88,25.56,-35.67
306.56,43.89,26.15,-35.26
307.50,44.28,26.96,-35.13
308.44,44.68,27.77,-34.99
309.38,43.30,27.47,-33.47
310.31,42.89,27.75,-32.71
311.25,43.30,28.55,-32.55
312.19,43.69,29.34,-32.37
313.12,42.69,29.18,-31.16
314.06,42.69,29.69,-30.67
315.00,42.69,30.18,-30.18
315.94,42.69,30.67,-29.69
316.88,42.30,30.87,-28.91
317.81,42.30,31.34,-28.40
318.75,42.11,31.66,-27.76
319.69,42.31,32.26,-27.37
320.62,42.31,32.71,-26.84
321.56,42.30,33.13,-26.29
322.50,42.31,33.57,-25.76
323.44,42.30,33.97,-25.20
324.38,42.30,34.38,-24.64
325.31,42.30,34.78,-24.07
326.25,43.28,35.99,-24.05
327.19,42.70,35.89,-23.14
328.12,42.30,35.92,-22.34
329.06,43.30,37.14,-22.26
330.00,43.30,37.50,-21.65
330.94,42.30,36.97,-20.55
331.88,42.31,37.32,-19.95
332.81,42.31,37.64,-19.33
333.75,43.30,38.83,-19.15
334.69,43.28,39.13,-18.51
335.62,42.31,38.54,-17.46
336.56,42.31,38.82,-16.83
337.50,42.31,39.09,-16.19
338.44,42.30,39.34,-15.54
339.38,42.30,39.59,-14.90
340.31,43.28,40.75,-14.58
341.25,42.30,40.05,-13.60
342.19,43.30,41.22,-13.25
343.12,42.30,40.47,-12.28
344.06,43.30,41.63,-11.89
345.00,43.30,41.82,-11.21
345.94,43.28,41.98,-10.52
346.88,42.31,41.21,-9.61
347.81,42.31,41.36,-8.93
348.75,42.30,41.48,-8.25
349.69,42.31,41.63,-7.57
350.62,42.30,41.73,-6.89
351.56,42.31,41.86,-6.21
352.50,42.31,41.95,-5.52
353.44,42.31,42.04,-4.84
354.38,42.19,41.99,-4.14
355.31,43.28,43.14,-3.54
356.25,43.30,43.21,-2.83
357.19,43.30,43.25,-2.12
358.12,43.30,43.28,-1.42
359.06,43.30,43.29,-0.71
360.00,42.30,42.30,0.00
